,0,1,2,3,4,5,6,7,8
AOI6 Saccade Lengths,99.31149596885074,56.622082233576634,133.43014974832923,34.23594631585578,14.778455696275579,39.029089026839586,53.257369679964505,59.34031102407738,26.95190014344491
AOI6 Absolute Saccade Angles,24.143727736827977,-80.13570107493791,-177.96931657547677,26.50700733990256,-132.84257894958273,131.57626788353042,-73.86929304343506,84.71656478437716,1.0337918759936597
AOI6 Relative Saccade Angles,75.72057118823409,82.16638449946117,24.476323915379304,20.6504137105147,84.41884683311316,25.4455609269655,21.414142172187784,96.31722709161653,
