Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
7244.894879494446,10547.783333331347,6526.928571407284,6315.7923076703,4573.4333333089235,8303.909999976555,10140.269999974966,7235.184873925287
