,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
AOI5 Saccade Lengths,287.92314934119884,321.622503349797,52.690279944563564,18.95472721816101,34.61783175740324,21.67415577100719,11.852073022819653,27.041031745997586,52.2558010511774,248.15479225929735,91.45950654276716,26.258661825958352,6.086501270130894,33.21682205068685,28.05729485473519,98.3851134267201,41.61181671332764,21.699946771230724,38.329152258615174,111.05770269634068,16.953959397052866,25.73301765362102,147.86154309081977,94.51111250617505,168.13130848627142,5.580999898094485,142.22147590873752,134.35546992913913,67.82100843594485,18.853942120190457,184.46642747824808,55.028837211805545,144.19349526154397,71.61648340011384,201.4792225909431,50.25675029741121,123.44121644832505,9.08729925131263,75.94140919687013,133.55651419004798,140.1842867139767,84.76975732164142,49.52430484325268,30.755182415478373,163.0634556148631,20.887003912363884,35.8223718405945,37.12550928689662,108.95688442677904,77.0750099873631,78.6245516521594,30.305280756504647,77.14470292959882,88.93807615470146,31.099070095810905,74.20824628563741,42.787726986549,25.188102367946225,30.907785114756226,35.65320395994068,47.57985917706856,274.87640370164337,83.36299889530221,263.47354183459004,51.453630819878164,21.700824648291675,41.44242249637522,55.43086919997018,35.876721592610636,154.18504073829067,64.08445481482637,96.71611168803771,16.074483006329118,26.802535848451306
AOI5 Absolute Saccade Angles,-169.46558270525367,11.884488092165316,-178.34309382563313,-101.6448498705306,-62.63301299596662,-57.649557388066235,-49.70047215169392,93.32980052185138,67.28010578972706,-177.20126833487336,-31.604884494834895,56.80294368920274,-160.7006178273207,-157.21765775168942,-62.88440740997682,31.608879766189734,137.63042833684023,-81.6592666904568,-99.76852290176606,-174.54789739885646,178.34845433426344,111.04996859174746,-7.637832829294149,28.352017641741657,-160.2163880593153,10.118742316684314,20.302125340087983,-178.66397272180518,151.91425666022346,-177.57398125324633,-19.748195780114326,113.96561226844388,-6.568266020246549,-161.18526826874185,-171.38649480735882,155.1744031309891,13.32494519552093,160.18915482935608,-147.0931180788441,18.71700226651699,-164.8493127381605,129.30379494855677,-61.429098777100656,82.30129592532455,-16.631909826567867,-19.00528869651253,-159.79965658175166,78.71484132481763,165.0009351426834,-125.39021313472813,39.41905145918473,159.84720962441142,-41.380828486109515,28.88825635269147,-120.88548802902955,164.96016485895078,-80.75098935211585,-170.50274746652522,124.32573000133307,176.02240484434137,-169.9011260276539,-4.650858154683757,105.71820788200976,-177.86275118197108,-63.75490191875286,-33.88597011467975,27.14390227867514,1.6344385914520967,8.33918766984448,166.68940022427083,6.054166396060036,-136.92303868204078,115.75551077283338,9.450201654300423
AOI5 Relative Saccade Angles,1.3500707974189756,10.227581917798451,103.30175604489747,140.98816312543602,175.01654439209963,172.05091476362773,36.9697273264547,153.95030526787568,64.48137412460042,34.403616159961544,91.59217181596236,37.503561516523455,176.5170399243687,85.66674965828742,85.50671282383345,73.9784514293495,39.28969502729702,161.89074378869077,105.22062550290958,172.89635173311987,112.70151425748402,61.312198578958395,144.01014952896418,8.568405701056975,9.664869624000373,169.81661697659635,18.966098061893167,150.57822938202867,149.4882379134698,22.17421452686799,46.28619195144179,59.466121711309576,25.382997751504696,169.798773461383,146.56089793834792,38.15054206453184,33.135790366164855,127.28227290820016,14.189879654638915,3.5663150046774734,114.15310768671726,10.732893725657426,36.269605297574806,81.06679424810758,177.62662113005533,39.2056321147609,58.514497906569275,93.71390618213424,110.3911482774115,15.19073540608715,59.571841834773316,21.228038110520924,109.73091516119904,30.226255618278987,105.84565288798028,65.71115421106659,90.24824188559062,114.82847746785829,128.3033251569917,165.92353087199527,14.74973212702986,69.6309339633065,103.58095906398083,65.89215073678177,150.1310681959269,118.97012760664511,154.49053631277695,173.29525092160765,21.649787445573676,19.364766171789235,37.0227949218992,72.67854945487414,73.69469088146705,
