,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
AOI3 Saccade Lengths,307.07081946838355,52.68297575064934,229.95131636268997,194.675398980971,26.57828812199373,111.1205522234252,27.138425620536253,23.896171434380435,75.10517483924949,53.12274693812357,46.879653218217456,142.39255796721685,73.29264978013333,66.18689436068169,107.00696548303384,19.231049773491822,341.4062628013834,357.03764676871594,12.521551240360791,85.66442083589742,123.00757698936759,140.76302527342327,14.433371017184395,69.37961758818476,60.096743400692866,53.35506786155781,78.85781798746133,42.66769900962216,59.58237098402037,53.63302449583073,51.214798425817484,93.73798711901314,115.60954410656007,62.48523548745172,58.759339218967135,90.97181499784995,22.664543321532044,25.010813799725515,11.69791108222371,39.92907142455503,26.115312805482954,113.052107169795,85.55053892099042,4.709889074334798,63.485325764152805,80.11589625452673,76.22211914542339,18.023240288906816,57.205999742113,119.04925993024841,83.49854447697392,4.8267972881797006,74.07247362316926,241.47673138347653,64.54686786491992,131.06395190833018,17.125463489473685,18.67796511428442,48.279470473845734,52.81337571669782,90.16212721722906
AOI3 Absolute Saccade Angles,175.78261084345212,128.96821966046915,-7.69411684064054,175.28054784576662,23.509512036604683,-165.96173567553043,-28.601051154119887,-44.43694943382905,73.39820722350618,1.5830064363841496,-49.51449864974564,179.7654884790651,-163.28661296379934,124.3201382489055,-27.379469472417583,-171.96245068829148,-0.6809169985307253,-177.01892015621502,3.47973399760358,41.41043779798477,175.05944600266696,-19.188983502743955,163.22901006392684,142.2879753412941,-129.61781537000354,-6.118011980192768,-171.3687602274505,58.825907795674595,26.033666840798784,-2.5259088090960407,-96.4086140234894,-2.7669989099252277,144.04293137742675,-159.38210627771102,-78.42802795796551,123.70814269297004,-99.80101926511277,-120.27577735476748,82.67699681433835,-62.89503211335117,78.5965429652121,-5.569345043441847,162.81914603315983,-73.23677871441126,-24.01900507800253,-14.54522375550995,80.21393183128056,-176.39875725938225,-84.71196546313799,-6.249153677451457,11.267032877608226,175.50173278546666,-163.06573366747395,176.95406500459552,24.59033055707684,-4.67963254622683,-102.12426247103235,164.6583258101053,179.03648529119857,163.31333266860463,1.6642083081627526
AOI3 Relative Saccade Angles,133.18560881701706,43.337663498890315,2.9746646864071384,28.228964190838088,9.471247712135114,42.63931547858945,164.16410172029086,62.16484334266478,108.18479921287796,128.9024949138702,49.279987128810745,163.05210144286443,107.6067512127048,28.300392278676938,35.41701878412611,8.71846631023925,3.6619968423156934,0.4986541538186118,142.06929619961878,46.35099179531782,14.248429505410913,2.4179935666707943,159.05896527736726,91.90579071129761,56.50019661018923,14.749251752742246,50.19466802312512,147.2077590451242,151.44042435010516,86.11729478560663,86.3583848864358,33.19006971264801,123.42503765513779,99.04592168025451,22.13617065093554,43.50916195808281,159.5252419103453,22.95277416910583,34.42797107231047,38.50842492143674,95.83411199134605,11.611508923398326,56.055924747571076,130.78222636359126,170.52621867750742,85.24084441320947,76.61268909066281,88.31320820375574,101.53718821431347,162.48381344494032,15.765300092141612,158.56746645294055,160.01979867206947,27.636265552481287,150.73003689669633,82.55537007519446,86.78258828113768,165.62184051890677,164.27684737740606,18.350875639558115,
