,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
AOI4 Saccade Lengths,111.09682062797563,173.06626131997314,32.51948486979635,57.48265094834405,149.42686099429844,32.18231069164675,160.7215713286844,54.361663052933025,189.91307829064638,221.38217071789916,58.563895982746395,175.6854510615593,98.66953838853887,35.61643926519791,61.143772453223725,208.81815889574884,68.94636206538983,25.122544454078824,226.28413289207282,72.0171193298881,25.411967026514443,47.32907002211205,48.71347377804605,29.470442313851006,22.81190232708148,4.083008197558622,4.812234975287961,58.23316060012377,102.84760967233481,26.369731107578755,1.7907119374990195,106.0903493517107,60.8570825281486,112.2722491445512,33.26566001310619,12.114403267958322,30.28959883589247,154.6845610942529,51.7284774681953,15.5829634973613,4.21355199179207,61.45440406939956,38.74936096005813,31.84372175470642,28.79945657031123,38.21528634690559,14.33107239112101,24.66309028677986,45.68438157654675,43.61516268516768,11.746556534298342,78.87258896587021,31.578595363885327,36.07675835931195,49.780500355538614,23.03014446296727,5.87796733661045,38.840885976273206,50.344491903448194,104.75799081163802,15.574894263222943,29.933181913969154,16.39817770266492,64.33822307128126,61.830325868041996,14.079621822583686,17.59195000383979,16.856931277364282,18.879706531367358,32.987017641260124,2.4711246299352023,76.74698304420163,34.387515120946524,35.230392836448154,28.868130109036127,56.301562278329584,32.81000470940161,25.755459337754782,22.336754835033272,49.83990033937731,18.15846935039522,2.658722953673033,13.807585696695767,21.801166588933857,39.80617109678951,5.631764828043466,9.742876506620691,75.76689702645932,101.26003004676883,48.21899069046364,75.50772511112075,24.770022060863905,42.25979572172494
AOI4 Absolute Saccade Angles,-8.067522332334212,-177.1540194873805,-40.23374047346768,63.397279274626825,-11.80927858728095,98.44972768513962,-167.2274138842733,99.80962260468428,-2.1624427416878094,-15.168721769168464,115.22079866942629,-161.59965897365794,172.74684740063006,90.20540762653268,-162.20796738104067,5.435773581938183,-45.93100366007563,156.22517599922003,168.3340854705606,11.995792061111334,-99.33057708305353,-88.5004517360032,77.5629744534028,136.88789552647293,-178.7294700171566,1.1264941423779014,18.398592071650253,-116.0510526867611,171.3065341267973,64.50454926257478,12.666734591284104,-29.05654190534507,55.72092694882498,-173.45686402830793,-48.237572654742934,111.80292213754628,101.6204337104569,-11.7960553690273,128.4165307841683,148.77087836901194,44.1541783203933,-147.89147519548527,-89.19834832582856,18.727632071378967,109.06343399357252,129.8832272744534,19.91200127873845,-93.93726193207051,-82.37330517201556,155.93685522300524,-14.941822176817075,135.38934705364284,-154.1794981831665,-80.50689484814984,107.11361930573011,-148.12890659036458,-120.82144439815384,27.96124691901779,-87.31239737296166,-12.219458662776157,-142.58847579736232,146.4823114523536,-179.74027224238995,45.07454876369562,-82.34810243955343,118.75885853668493,-139.98318818817788,-176.42122561194512,26.760051087139644,-173.67217381089296,127.44227409360731,79.50214509368882,-94.4431338273273,-82.05513034103508,-174.30309967190593,69.22017169371117,-70.6370450580778,-74.49693689152691,89.1725247900065,72.21708386666711,7.073594784612156,-122.13578675459648,-152.7776527744122,-124.13692230677259,152.5944030545422,-173.0631039214491,-138.15390932577878,11.93887929527127,-164.48428870831827,-160.1519121713343,23.436196847240907,7.470270240700467,-113.72607181607513
AOI4 Relative Saccade Angles,10.91350284495373,43.079720986087196,76.3689802519055,104.79344213809222,69.74099372757944,85.67714156941292,87.03703648895755,78.02793465362791,166.99372097251933,49.61047956140525,96.82045764308423,154.34650637428797,97.45856022590262,72.41337500757332,12.35625903702116,128.6332227579862,22.156179659295656,167.89109052865945,23.661706590550732,68.67363085583514,169.1698746529497,13.93657381059399,120.67507892692986,135.61736554362952,0.14403584046551307,162.72790207072765,45.55035524158867,107.35758681355837,73.1980151357775,128.1621853287093,138.27672350337082,95.22253114582995,49.177790977132915,54.78070862643499,19.959505207710794,169.81751157291058,66.58351092051582,39.78741384680443,159.64565241515632,75.38329995138136,12.045653515878586,121.30687313034326,72.07401960279248,89.66419807780647,159.18020671911907,70.02877400428505,66.15073678919106,168.43604323994504,58.310160395020766,9.121322600177704,29.668830769540126,109.5688452368093,106.32739666498335,7.620514153879949,75.24252589609466,152.6925378077893,31.217308682828364,64.72635570802055,104.9070612898145,49.63098286541385,109.07078724971588,146.22258369474352,44.814821006085566,52.57734879675094,21.106960976238348,78.74204672486277,143.5619625762328,23.181276699084737,20.432224898032597,121.11444790450027,132.05987100008153,6.054721078983894,167.6119965137078,87.75203066912917,63.52327136561708,40.142783248211046,176.1401081665509,16.33053831846658,163.04455907666062,114.85651091794506,50.79061846079137,149.35813398018433,151.3592695323604,96.73132536131477,145.65750697599125,145.09080540432973,29.907211378949935,3.5768319964104633,175.667623463016,3.5881090185751963,164.03407339345958,58.8036579432244,
