,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
AOI3 Saccade Lengths,218.79775163734215,281.4380175387202,52.21186215813554,113.23872969285596,4.709371038045226,27.197472333832685,193.8481408345444,158.65189370079122,81.0302695610972,27.77542931927803,53.724605674105106,53.73579362755731,224.1110393367063,47.05081851151114,7.850853430155496,2.779577785359198,20.66458726977661,116.08505396345747,170.98491858296245,71.19789169788135,171.70639153749715,119.33491023547266,22.63071977843521,42.74276560692389,19.881557527103407,91.75582255452669,41.00726385682014,12.834691790575635,45.69397207178253,35.30508705773361,31.666934902513628,27.387823251436647,99.42694025093016,55.26688763251369,51.172366173726076,13.170578481375633,54.224771392289504,46.181290093065535,54.91125803566483,13.41765649074124,41.002518707469186,39.28505367702939,20.27658391986062,29.25120592614848,33.34441651728995,28.82738904305537,21.74793762788974,38.59133760978656,62.59426802695924,12.171889679375722,8.281200608644212,2.291941146089958,4.1126085015858,10.65058035476859,16.688162757300717,56.44590438363865,49.79725996940704,26.685079045564226,42.39414039755977,31.501665184644388,35.318152730657125,21.02618634197138,14.558290136621586,37.38014742133895,66.44143039690876,84.07269671486408,30.437655294037253,24.502870452437282,105.69938975841931,82.54999609923182,103.62559437964691,39.07579426674676,19.59676154636688,6.343430188400892,1.9518885028636022,6.007600789318954,60.57976991502209,58.884649657129266,37.83335050687269,18.770941082446665,102.00866244729669,35.977983264843076,150.48071730797176,59.019445151278795,26.356417275944573,32.28803162975453,36.41739071300553,13.27117040940124,28.555601606266833,41.88613099069344,131.84434712872516,54.396087223977986,43.19002397034233,15.202497658758785,23.817201352615164,26.546983200435317,23.960260374392032,27.806949381874794
AOI3 Absolute Saccade Angles,-11.156767389907467,-178.82332261930492,32.11016074146952,15.318339039092619,52.52576524020038,-47.52051215429865,-4.8693868644850715,176.23735860714717,-156.79962827070534,91.46488966925125,28.656228101801503,-153.88709471954598,7.116086024113647,-54.97715996137314,6.643790408096351,2.430296244886742,106.39914908292167,167.0035532757973,-167.3243589018559,-26.74430092460085,156.1232423567027,-30.22978891049958,30.06150916083916,152.2606087404465,44.84592222302036,174.63099478273455,-43.50132622128862,54.33002051068988,-24.27291910253205,38.20059143832881,22.778211611814204,175.18774233787926,-160.38618719110102,25.13096424529276,-49.55990111981189,53.51697045278479,149.29403042703493,-87.97226283580122,111.0368160419651,91.49106029998855,-50.28374752462928,-73.61530789956818,95.11783535907757,51.84282501260723,113.44703222591745,-171.69987925060474,-68.57361500782527,-103.41614028248408,4.309487342912563,32.50922124453493,-159.48386237393927,-52.02728171760737,-95.7356184280718,-20.14353707482036,117.32670408375235,-174.8845609704862,84.72691065475661,-162.28822795096437,11.239131216811503,168.82405719302932,-74.58205880526727,-93.56622342140138,74.02238292920462,51.42810284816533,-112.97286821539882,147.6180302459276,113.40467787389635,-124.89022804581764,-1.9668117711267856,-23.046339530500166,157.65651384475998,-116.59644820346763,-118.12489702789345,-123.26296560495611,86.08227768880077,69.70005114744055,53.217001385999424,3.8565728391790475,-64.14765804138024,74.8349621564438,169.85415301737467,-138.15422592700844,-16.189998313432547,105.53819078332161,-133.9698316248337,106.23176466573327,-74.4831882416516,-49.51059126018158,-26.13621054192949,166.08221430590012,156.3931937967521,-39.612386454303405,-44.99923618234764,67.89080596301757,12.845496055529965,144.01181542870427,-99.0478779143055,-177.30518243697452
AOI3 Relative Saccade Angles,12.333444770602535,30.933483360774456,163.2081782976231,142.79257379889225,79.95372260550096,137.3488747101864,1.1067454716322689,153.03698687785254,68.2645179399566,117.19133843255027,2.5433228213474655,18.996819256340387,117.90675401451321,118.3790496305305,175.78650583679038,76.03114716196508,119.39559580712437,154.3279121776532,39.419942022744955,2.867543281303537,6.35303126720227,119.70870192866127,57.80090042039268,72.58531348257387,50.21492744028582,38.13232100402317,82.16865326802149,101.39706038677807,117.52648945913911,164.57762017348537,27.59046927393496,155.57392952898024,5.517151436393759,105.30913463489534,76.92312842740333,84.22294002574986,57.26629326283614,19.009078877766306,160.45424425802344,38.22519217538219,156.6684396250611,11.266856741354253,136.72498965352966,118.39579278668978,105.14691147652219,76.87373575722053,145.1574747253412,72.27437237460336,151.80026609837765,11.99308361847422,72.54341934366808,136.29166328953556,104.40791864674856,42.52975884142729,112.21126505423855,79.61147162524283,67.01513860572098,6.4726408322241324,22.415074023782214,63.40611599829656,161.01583538386586,12.411393649394006,157.40571991896073,15.599028936435845,80.59089846132643,145.7866476279687,58.29490591971394,57.07658372530918,158.92047224062662,0.7028533752601394,94.2529620482276,178.4715511755742,174.86193142293732,29.34524329375688,163.6177734586398,163.51695023855885,130.63957145317963,111.99576911944071,41.01737980217597,84.98080913906914,128.00837894438308,58.035772386424114,58.27181090324584,59.50802240815526,60.20159629056692,0.7149529073848672,155.02740301852998,156.62561928174793,12.218424847829619,170.3109794908519,16.00558025105546,174.61315027195576,67.10995785463479,124.95469009251241,48.83368062682569,63.059693343009776,101.74269547733098,
