,Mean,Standard Deviation
NOT_AOI Saccade Length,43.10786306744916,53.75665292958129
NOT_AOI Absolute Saccade Angles,-7.013629232907694,97.83695564398586
NOT_AOI Relative Saccade Angles,121.55546543787955,58.264397130875594
