,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
AOI1 Saccade Lengths,35.6918798456192,33.37179510801187,0.9857209509888437,362.56646976617003,47.17168734619047,35.390001790596706,311.15336990018307,41.709089312459916,25.45522746489523,5.08337083828264,9.465384444514834,38.06865192980879,51.288551313265266,37.890950668176544,183.34951145328,86.8197061302601,30.83911116821805,80.60668821587751,9.512246712759813,8.44952756959967,16.885935687053752,9.328970797126479,16.324344297489496,115.72345427143453,25.895172344731478,52.3631550972837,74.69171449868945,64.75003667533873,38.978313360361156,23.377044136885356,14.857217578798876,10.72322584561376,149.62099699083367,66.53976755529128,78.78927922292715
AOI1 Absolute Saccade Angles,-26.836406684501867,36.94510499740451,-92.57865732125636,179.5181069025751,-97.68866979987644,67.22981826320502,1.4292210676499235,-24.364943222147097,-60.03686082378322,-54.64904032103623,12.143635056734588,74.26525722181896,-160.19816927995615,134.89763019928688,-165.1747541450319,164.27004338011528,55.90857649038852,-109.23860166475508,66.91005660541074,-38.1444787862142,9.292220975743819,71.10132001445112,-58.787033844026936,43.04912717626109,-108.46161494893107,-115.55079450365753,43.98988734767729,171.90914061472975,11.556987813638559,-34.220423274912726,161.1402213765869,172.0195018843054,-167.7638452147937,-6.464376641302656,29.36497919321658
AOI1 Relative Saccade Angles,116.21848831809362,50.476237681339136,92.09676422383146,97.2067767024515,15.08151193691856,114.19940280444492,154.205835710203,144.32808239836388,174.61217949725298,113.20732462222921,117.87837783491565,54.46342650177509,115.09579947924301,120.07238434431875,149.44479752514715,71.63853311027323,14.852821844856404,3.8513417298341857,74.94546460837508,132.56330023804196,118.19090096129271,50.11164614152196,78.163838979712,28.489257874807866,172.91082044527354,20.459318148665186,52.080746732947546,19.647847198908806,134.2225889114487,15.360644651499625,169.12071949228152,159.78334709909905,18.700531426508974,144.17064416548075,
