,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
AOI6 Saccade Lengths,44.23369636204951,40.09170153596426,149.9472498547396,44.89530183622196,27.859730193235066,108.1294901135431,154.14542988409303,56.533081416055005,49.354316743516165,3.089714479465861,50.43990986209342,49.346375005995384,53.13442477938988,53.92313016116003,28.89245054285512,23.64595677224961,54.73019658923648,92.02609127085681,136.48208144174077,120.02703500735285,199.27945764675783,73.69330674936896,53.877334077654886,21.203922454870828,26.948459849635384,89.28688390993031,69.77619870352122,55.81016713280565,41.30285702188713,23.197904584039886,30.057838397259566,53.813574997423736,17.21967277581263,42.06684639089407,3.428518637823544,25.504972755542855,30.03300572981517,68.83028737277388,178.9813917057501,22.571943756284263,83.31176472161735,59.83347027051498,79.99284010893854,24.606927295667454,17.45137397794127,22.872010752116875,9.355539474593156,84.67108494717705,71.48385590126627,27.375112136271547,23.912430052877756,39.60945266306461,10.748562334507264,12.997995064665712,35.68595666200077,18.6361199444905,27.852763105632935,27.80789530426153,52.61393509084236,56.488365821747,16.250915930379293,47.35769953741676,38.62588425930885,20.418551450225152,49.9004354498569,7.3488437516403415,34.038393699581086
AOI6 Absolute Saccade Angles,139.46084468855744,-77.88010566652144,-179.88523892651827,12.770639527708434,106.6836793037915,-175.63467781236497,6.402974994005082,-165.6638148140012,147.76315174899486,-97.06450935105437,-125.32155264737484,100.79943468547934,-80.54375139253125,47.24132612558028,7.913500351515819,26.28600985376147,-78.816890839318,134.0274997112208,-9.988464382165029,-4.699833465170272,-166.0845931282893,38.90940995995833,42.40494129476335,-68.79139381234427,23.906647084661767,-127.72469088525474,167.1698765714511,67.55598662695901,-165.86419348138142,53.94565032117349,6.874933077130715,-81.58785153980767,111.21097659409314,-50.24945334809742,96.84800444079453,121.03409925566089,109.86790072965528,-160.7797305793192,7.438821881528928,-100.38217897993941,-170.3282969693513,-172.02813654662975,131.6436241186308,-30.194434446325985,167.42705104504617,156.7280107459573,-88.98979945164093,-42.704631340637924,53.26024828118909,-172.04710795006665,-54.35351122160963,-90.44532719222573,49.06674208337822,-105.74886745493185,93.57084491376747,-68.50351934399062,60.389189944787375,170.88870256050342,154.30096958910852,-114.93480127975316,151.0392502119628,102.93000172739704,-101.93126657154451,152.5348881377935,-86.65697572329546,174.50842770794256,115.69581022155536
AOI6 Relative Saccade Angles,37.34095035507888,77.99486674000319,12.655878454226693,86.08696022391698,102.31835711615643,2.037652806370053,7.933210191993733,133.42696656299606,64.82766110004924,151.7429567036795,46.120987332854185,1.3431860780105798,52.21492248188847,140.67217422593555,161.62749049775434,74.89709930692052,32.844390550538776,35.984035906614196,174.71136908300525,18.615240336880994,24.994003088247606,176.504468665195,68.80366489289237,87.30195910299398,28.368662030083495,114.89456745670587,80.38611005550787,53.4201801083404,39.80984380255488,132.92928275595722,91.5372153830616,12.798828133900807,18.539570057809446,32.90254221110806,155.81390518513365,168.83380147399444,90.64763130897447,11.781447539151895,72.17899913853167,110.05388201058811,178.30016042272155,123.67176066526056,18.161941435043182,17.62148549137217,169.30095970091105,65.71781019759821,133.714831888997,84.03512037817298,45.30735623125576,62.306403271542955,143.9081840293839,40.487930724396044,25.18439046168992,19.319712368699314,17.925635742241923,51.107290711222,69.50048738428394,163.41226702860507,89.23577086886164,85.97405149171594,131.8907515154342,24.861268298941525,74.466154709338,59.19186386108896,81.16540343123802,121.18738251361282,
