,0,1,2,3,4,5,6,7,8,9,10
AOI3 Saccade Lengths,38.29957737587306,172.81221085254057,230.78445406777251,29.442561377158537,12.336372537684053,39.20205713121246,103.71526396878069,66.44057527356892,62.6324352302629,166.86326364526528,63.40757124406666
AOI3 Absolute Saccade Angles,-11.211910779097854,14.777546037278308,177.4602318048076,-119.13242604789588,178.5107999806577,141.4669955049058,-35.16184363322915,10.348642039775307,48.94937987674112,-178.5691441271692,10.54918758621095
AOI3 Relative Saccade Angles,154.01054318362387,17.317314232470743,116.59265785270345,117.64322602855358,142.95619552424807,3.371160861865054,134.48951432699556,141.3992621630342,47.51852400391031,9.118331713380146,
