,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI5 Saccade Lengths,22.915020265268375,16.439093596473622,14.270723057303263,67.2461197015764,10.33237979883685,12.985657932877706,8.065619262348793,56.82280979273095,41.61035611363978,48.326682434462136,23.13338949203775,35.403505153097676,44.53890951122396,81.41711341140793,179.00212385180686,104.62046470449474,46.87591531747793
AOI5 Absolute Saccade Angles,111.93702565248137,123.9484072282475,128.56888918091403,-159.2040827801813,-22.520871221280874,6.163194879687656,-69.43269762674576,89.46484375751915,-87.58098992717507,-7.311327684149572,11.850125855766162,-99.7615221242936,162.22990570888715,121.99274235381536,-2.620707486222519,-37.79949811441847,116.2005166861658
AOI5 Relative Saccade Angles,167.98861842423383,175.37951804733348,107.77297196109531,43.31678844109958,151.31593389903148,104.40410749356657,21.10245861573509,2.954166315305794,99.73033775697452,160.83854646008427,68.38835201994024,81.99142783318072,139.76283664492826,55.38655015996212,144.82120937180406,25.99998519941575,
