,0,1,2,3,4,5,6,7,8,9
AOI4 Saccade Lengths,90.81537202575839,79.12749223905286,56.775405684283285,86.67862002818794,37.452524989677286,15.89118937972364,94.74670411583067,45.48100067473094,33.05407225623041,38.77851069599518
AOI4 Absolute Saccade Angles,34.150785622230345,-147.32421514738965,2.2007249092854897,147.80828409923342,-19.376045690222114,11.025271110062898,-150.71054387047775,86.19310161744548,28.71429756505605,-48.37467937128606
AOI4 Relative Saccade Angles,1.4750007696199834,30.475059943324872,34.39244081005208,12.815670210544473,149.59868319971497,18.26418501945936,56.90364548792323,122.52119594761056,102.91102306365791,
