,Mean,Standard Deviation
AOI3 Saccade Length,84.341522675835,75.84311522224006
AOI3 Absolute Saccade Angles,19.398288212619782,113.87442989055387
AOI3 Relative Saccade Angles,89.94448714452987,58.61757328157465
