,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
AOI3 Saccade Lengths,87.13441431261475,29.968332772132836,61.0643880312038,54.68986139193372,102.60033721640487,31.217269826758514,52.954135078314636,24.435276274636387,50.781494151019956,88.48471042375418,36.55213430324512,168.48384722997463,57.52776060703109,38.53941063326707,191.81285819580197,141.76076698283194,19.15940577687526,5.930875976394586,64.11461354380421,29.596420699532406,156.16845787452232,38.75027675465989,16.76464519491981,46.68618135613741,21.99900184414114,275.70433206877533,227.36234372159532,53.28125181873729,19.602952231754344,43.10169476537857,159.08790170282546,385.8350016539685,75.62910662424123,53.17799525761503,112.32546059392469,76.33036920450094,33.14391981137203,16.17042596621674,54.29952757930791,70.93378247917275,126.47262969480805,109.91660312838071,16.706504062927213,20.07743559324329,21.72351043875558,33.023415628009936,231.1134108454505,123.40752528087683,194.14789078471233,66.9611867463169,36.1516698287296,9.888475586892827,26.06300002318189,48.16355709221987,93.95990681503518,112.38596782670245,174.0350329787244,44.481778625107104,102.3140450708667,61.799615411306235,58.932448937974826,76.16642260062282,44.69439445517206,90.29929816731337,4.578237572062476,8.533963265554634,77.43897738434099,92.46992191009475,99.89109580760078,79.81080233489811,40.814527925660734,83.56080570320887,132.9012318043244,54.65649427972917,30.175633931523674,86.01834520029335,41.46208892970344,326.8844180125605,87.19981610045848,328.8622781520577,81.60515147145212,26.577368947111317,36.25164373542723,33.19478142111836,47.52754650839819,16.535066795313327,61.67679391150742,66.14530651668373,63.58335525511561,67.70136490954316,332.4637252117631,92.15205616772982,18.079629885064133,56.46427742757544,54.816559390826065,87.52119027440091,212.9201384475348,113.43636766665415,109.85111509574367
AOI3 Absolute Saccade Angles,-23.188421796529347,119.6674661923821,153.1557931392766,155.24771274051105,-0.8723701882464858,-9.985289046920578,-26.76885105132088,41.228789312691525,-68.38306577874519,13.762964516564343,-155.37044506568859,169.75550275131312,-6.324998853359866,144.39335581848084,175.857946034439,-28.565410768987334,75.0535992644459,54.81808286202276,-151.70401990087782,134.46041868807743,172.51662176752262,176.0571689021422,49.548713581727384,-3.162996721337109,82.63891726596182,-7.1565715942127905,-178.88028409283496,47.65290312434173,-130.60243488204216,-114.73127488517702,171.99226033914698,-7.007748704784573,90.77053735912887,-128.35625977871842,158.4734044138965,-110.7503992226966,143.0852361952575,-159.16349871782535,167.5074960607341,21.665285928029608,-1.8668933227839093,-162.7867607045551,109.91291430984198,177.69101895113627,-11.218329962700105,123.73452873408249,0.2441557157514723,-23.31943897159125,171.996978860789,-145.1765096445183,88.92654509542282,8.869683849839587,-38.898241876909125,-4.896816431568693,170.69052922009692,8.272929202645596,179.84436568923712,8.712288427212222,-14.188542858809404,-29.90819657662392,176.50344625865677,133.97683969093788,162.15961279551829,-16.594043962439336,-91.34474796951528,122.58343906735422,-171.5821218920946,-24.370979776038993,53.94199100209254,-154.78799874275765,-169.35179220079155,-154.50991176819255,162.86836672036793,174.42688610350112,-89.97844744829703,163.00008030512356,31.348287069551635,-5.48296394628004,0.4989297884998585,174.56819481437682,1.9342576844565507,-96.41707300880793,-76.33324396419148,34.24327799997131,47.19537372138401,27.40659586539862,-141.74018501371214,-157.47970404936598,-178.07990264556844,138.17570107360257,4.66042313617183,-42.48756526975856,-151.4623655786955,110.5910406084395,-73.18917178815583,4.612868458834889,172.62269185949611,161.69795245378322,-168.36554731728242
AOI3 Relative Saccade Angles,37.144112011088566,146.5116730531055,177.90808039876552,23.879917071242453,170.8870811413259,163.21643799559968,112.0023596359876,70.38814490856328,97.85396970469046,10.866590417747066,145.12594781700173,3.919498395327011,29.281645328159307,148.53540978404186,24.42335680342631,76.38098996656677,159.76448359757686,26.522102762900573,106.16443858895524,141.9437969205548,176.45945286538046,53.491544679585196,127.28828969693551,94.19808601270107,90.20451113982537,8.276287501377828,46.53318721717668,1.7446619936161232,164.12884000313485,106.72353522432397,0.9999909560684755,82.22171393608659,39.126797137847284,106.82966419261493,89.22380363659306,73.83563541795407,122.24873491308286,146.67099477855945,34.15778986729551,156.4678207491865,19.08013261822882,92.69967501439704,112.2218953587057,8.909348913836366,45.04714130321742,56.509626981668994,156.43640531265729,15.316417832380232,137.17348850530726,54.103054739941086,99.94313875441676,132.2320742732513,145.99857455465957,4.412654348334408,17.582399982548697,8.42856351340848,8.867922737975107,157.09916871397837,164.2803462821855,26.41164283528067,137.47339343228114,151.81722689541962,1.2463432420423939,105.24929599292409,33.92818703686948,114.16556095944883,32.7888578839444,101.68702922186846,28.729989744850197,165.4362065419661,165.15811956740097,137.37827848856045,168.44148061686678,84.40533355179815,72.9785277534206,48.34820676442807,143.16874898416833,174.01810626522013,5.93073497412306,7.36606287007975,81.64866930673554,159.91617095538356,69.4234780358372,167.04790427858728,160.2112221440146,10.853219120889236,164.2604809643462,159.39980140379754,136.255603719171,46.48472206256927,132.8520115940696,71.02519969106307,82.05340618713497,3.7802123965953145,102.19795975300927,11.990176599338795,169.0752605942871,150.06349977106564,
