,Mean,Standard Deviation
NOT_AOI Saccade Length,77.59445385019389,61.92670696095458
NOT_AOI Absolute Saccade Angles,6.917959439873796,105.4108837809288
NOT_AOI Relative Saccade Angles,117.24161905035714,53.407211383078945
