,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
AOI5 Saccade Lengths,23.645657955297263,38.286371831832405,36.42239185007497,93.67535492970003,4.938999645316745,146.61545442155537,41.24636287326745,134.68804168008882,157.09401317137156,113.99488783759419,55.922361343222946,148.40965521413952,77.38526596283128,137.9077109172309,96.86491808133698,22.177194173067402,341.4231765337986,308.0704372607952,294.17319745493546,153.62353527301985,29.23955717560129,38.970026531939915,89.97361365093433
AOI5 Absolute Saccade Angles,-4.693512780854608,58.09515246251395,-158.93143285644797,-168.0976064715477,67.21750495430052,26.164855293159068,171.0192222532914,-9.302400775833394,0.8474906084943077,-175.65254549445623,154.86341110558809,-156.0393519250408,147.17682186403673,-157.87247822424987,177.49933055488913,160.78047443083912,-3.048436568301371,168.12572442145031,-0.208586839864688,-157.31622230383556,83.18629477435607,94.02359775138584,179.61004797766037
AOI5 Relative Saccade Angles,117.21133475663143,37.02658531896189,170.83382638490025,55.315111425848194,138.94735033885854,35.145633039867676,0.3216230291247922,169.8501086156723,3.499963897049427,150.5159566000443,130.90276303062882,123.2161737890775,125.0493000882866,155.371808779139,163.28114387594997,16.17108900085952,8.825839010248298,11.665688738684983,22.89236453602914,60.502517078191616,169.1626970229702,94.41354977372545,
