,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
AOI5 Saccade Lengths,62.42734844210724,193.94144410176506,169.98751774297787,32.79801444746105,144.7311502007606,23.20955237757254,21.857985215627746,34.596072603426705,56.69731249813726,8.902048345473915,148.197264757975,4.259550377865492,184.3703456029962,52.20270066544607,48.78202281124511,62.104913907482846,73.11073685479089,63.994021452112435,28.051889279545858,40.26738635043861,20.570527463210933,17.882279469095966,31.767046693705208,66.16015987470975,70.11224426023136,36.30907416719838,38.43330706084942,29.856388994179525,67.2555994946002,20.12386542543094,27.583720410763817,64.42868014274522,51.83077664258118,153.81626683350868,85.41389265663324,56.15004295003292,26.392940900569144,58.38516926195904,16.376882008977354,22.17328287954695,72.34556567969355,49.298075571387834,33.91169717961659,25.934423063949062,13.85161781965806,26.567659003836685,11.832449386024392,62.759266068842486,68.49763235541356,55.18360279106975,51.22635813230978,264.43419336296046,153.25574820979259,141.50989896274302,81.9593312837462,68.8173050894638,15.072534857974581,60.97865340661822,14.64304091582475,90.65184445396035,44.820818775907505,12.810633881213997,5.41328616914389,51.474771859410595,104.22935284302284,40.72304980517082,53.770459881343726,56.088267458914274,21.36856316933494,4.216991268686881,45.148667019538934,36.323490241820544,14.832223948443815,65.57920237999424,235.30938717786555,20.71404438944319,169.23429601917485,58.64901169793139,44.14322452781375,76.58158844846723,51.69150751959977,30.292349780410415,100.27802914397269,83.11511612073265,48.6424051181722,31.724017020533537,29.943018106679116,75.24948540551543,76.02469128493067,162.1864911914664,162.0384337614034
AOI5 Absolute Saccade Angles,-4.759073395767978,-179.09518844331797,0.23713600761740858,93.70002164821003,-176.8725970730431,-56.969641777724135,62.046218832926535,-56.716507448738156,-162.47040386800782,171.64889053248282,0.2680278918579964,91.71437805664803,-178.7828119717659,19.00818072018236,137.40271667467889,-36.84492731552521,-11.281314595688931,101.28720863287333,-99.00157796649135,178.53513815191332,133.40716967109975,43.07234265109969,-163.68556233716484,12.052607396080903,-95.33639194163888,178.39814853789298,110.02746348929745,-45.25360459181228,125.87948678304265,-62.63493975706894,117.6314665493949,-148.94605851011667,175.76314783783857,-8.260146954003503,144.67500190068864,-143.209901574583,-51.691684543253366,102.1939267073221,-22.44051324316256,6.391009783557732,-15.707770670759862,161.80405483962537,-128.00568776989698,55.902965719410695,117.35594376807985,-2.1410370923672666,31.771982604508725,-88.88301779990873,151.20984716259233,168.06965532585778,-3.816892751523903,-9.878602784421249,7.813048600974178,165.42074752137557,175.58727705193718,-163.44685575314904,-86.69129065086328,154.09820300610795,73.76877951200827,-23.1284789302361,-135.250677423354,-29.052906303327727,-49.53252154787059,169.86700882851645,40.352417703512344,-118.62132627058179,-135.44254446440362,48.626775382655566,114.59894921667774,88.06033576220969,-26.41697227689575,-92.47685448796547,121.42034161794655,52.5556562071809,-177.07299959616248,9.149609324306693,1.7271085211712331,-97.25755980021717,119.27259119375067,171.18283740017463,-179.85911450020194,-54.23919645182953,168.94363361013336,7.055943734199821,-34.39353442930736,74.20628475108975,-53.4481840598878,179.48439033472084,6.7938618327435165,-21.013542415033623,171.69031873615552
AOI5 Relative Saccade Angles,5.663884952449995,0.667675549064609,86.53711435940741,90.5726187212531,60.09704470468103,60.98413938934932,61.237273718335324,74.2461035807303,154.11929440049065,8.619137359375195,88.55364983520997,90.49719002841388,17.790992691948233,61.60546404550348,5.752356009795906,154.4363872801637,67.43147677143774,20.28878659936467,97.53671611840466,134.87203151918646,89.66517297999992,26.757904988264507,4.261830266754284,72.61100066228022,93.73454047953183,111.62931495140448,24.71893191889028,8.866908625145072,8.514426540111593,0.2664063064638308,86.57752505951152,144.70920634795522,4.023294791842085,27.06485114530786,107.88490347527163,88.48178296867039,26.11438874942453,55.36556004951534,151.1684769732797,157.90121954568238,2.4881744896147824,109.80974260952233,3.9086534893076545,118.54702195133082,60.50301913955288,146.086980303124,59.344999595582564,60.09286496250104,163.14019183673452,8.113451922618319,173.93828996710263,162.30834861460457,22.392301079598617,169.83347046943842,159.0341328050862,103.24443489771427,60.78949365697122,99.67057650590033,83.10274155775564,67.87780150688211,73.80222887997373,159.52038475545714,39.39953037638699,50.48540887499594,21.02625602590585,163.17878180617816,4.069319847059195,114.02782616597783,153.46138654553195,65.52269196089458,113.94011778893028,33.89719610591198,111.13531458923437,49.62865580334338,6.222608920469166,172.5774991968645,81.01533167861159,36.53015099396783,128.08975379357605,171.04195190037655,54.380081951627595,43.182830061962896,18.11231012406645,138.55052183649283,71.4001808196029,52.34553118902245,52.93257439460861,7.309471498022705,152.19259575222287,12.703861151189141,
