,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
AOI3 Saccade Lengths,264.60209992267914,78.81189551027579,43.74258685762044,306.5658382794596,110.98422510518967,69.28983834452173,88.28456105195421,67.42924018165313,164.29895348281704,66.94899077634146,61.11714049446818,81.91146250187501,117.08780592567908,197.70035951831227,287.6576580785214,61.56676950952141,67.52873748446841,26.238218661551475,36.15005050791495,47.29961438131129,103.51691799049266,86.68784265641409,41.21164229953899,16.485844095574073,52.21396714261419,45.04178714128594,57.36341202719913,62.134737872597356,91.85368809774482,16.568213632899344,28.369064541417977,41.05797603630525,156.06777057233364,39.644462502653774,48.59118130651436,41.116079238297104,133.72259784854498,65.32382179229684,42.13375766503999,81.2058015950252,73.81005961185058,49.16195875891182,85.2544789436554,16.754171677654657,52.081757911496496,71.35335338737764,82.02409545882654,55.042658602329546,159.1762206101132,63.8988915097251,242.01098053384558,63.70716763070675,129.0180194028471,46.25164311491464,19.836053961194825,30.76711734051084,53.18184726000327,55.37491487308026,77.07164709938762,24.491015092093306,111.3803391435736,109.47520697613302,40.278720735797165,97.43792507953442,8.48173968025889,30.504875227041396,44.36975159354553,101.2860762390186,167.8016818660978,14.269270369238734,53.730070439472364,30.685645719631417,34.95026056729598,31.690934896543716,26.657683557589035,41.87477983560665,54.66646493092833,39.032912353354966,71.87923054115205,46.55085747492278,32.49097827822365,235.8287157680566,14.0738016822914,39.97206708819314,40.23390469949731,118.78943125049041,188.61429182893264,20.11570629182733,33.59785055921076,9.984479970665337,28.45216476127836,77.35538779895376,60.615285108167285,80.41846977723107,29.437102917224703,166.12426969236586,95.55131214291124,52.81363393815285,171.85152013429894,213.10303969899985,137.49745310206595,42.13325990959357,19.38180681244341,146.57409883259453,53.92556519229436,14.888976176927644,34.80964682144361,15.039873945492051,70.4210652802674,8.375693601850491,65.51152196275456,51.62531985687971,47.63177118735139,18.728478254825927,34.28813382077873,67.36805578409042,74.87767713505443,41.132995678290904,55.62127088566384,39.425258516064396,70.12166537026847,187.2262143069947,39.035105311938175,53.978488975377914,93.44189900477771,19.29933393211483,16.16356851717994,33.34483140247463,54.43748695249458,71.38889604349778,143.46589096374217,74.47004249043968,43.711485190384195,12.096961231729313
AOI3 Absolute Saccade Angles,-167.7202648897453,124.26836271625582,-179.95203943345138,-13.284707438193806,151.1992118053389,-42.746919265052945,-4.508857949985515,-3.060000117928248,154.97281658100454,6.0139692149916355,-8.37150191094115,-38.00141698272721,156.51655879799873,-13.905896247655747,171.17936953880258,-133.9860416621438,7.877173787865053,86.58859080007497,-55.175578974023836,-8.926020251230264,155.91651387908988,168.11529975181784,-70.7043725980739,-100.62950006414391,104.88162163802814,-39.0917914750182,-45.54852668583538,-177.27603802478004,24.591364450754853,91.75612215604792,-109.5077806979599,130.04782770365023,-159.12352829850656,147.8947334417743,-152.85302047346642,172.39031680818297,30.42899622961323,-7.318348751672964,-167.6720757309446,12.421571193182572,177.89190411453617,-104.39954178105776,-2.2302942107304915,14.173235678275383,-33.46369759138974,6.094349236071688,172.48149045720425,158.17782951049267,179.82986583118011,167.03897262206726,5.883849433909914,-23.067739781062258,-155.61302678304892,119.4991814007566,-172.077701835876,-169.2805876778442,-164.67896119426197,47.527816531537994,-12.378559494137052,56.275446204557184,174.08132730967088,-18.980232055947223,-52.071550260760105,9.984969922727648,-8.859050050118116,-159.41205600339663,-160.3611898860982,175.33501748504798,5.132144452458535,-157.62163284308002,-164.95403134891612,26.802257926833057,-0.7835350409668926,149.0273693733843,120.40611874545108,25.595267357908003,-28.72967822638165,-172.1400053817185,2.3489076058285137,-79.90684662185606,7.683019676975102,168.74213517120484,-108.52260593128982,61.813927521417774,-64.21522540900797,-4.6745917793020055,162.9743526842264,-10.0206547323403,-8.809268814504865,-115.82470227414233,-128.4060792416933,8.530789120950805,18.579317510620843,-33.67303687141657,-8.28297184634553,-177.38202386205813,179.6929247385244,20.4844044278191,5.803125557829862,-177.64898385711874,175.0105793333666,-141.75084537836264,-172.05442032294494,21.44235916162264,-158.46182794337835,-33.9485887266362,-20.413852487245745,122.07846839304182,173.52884600228944,27.19720363576231,-38.52145697287251,27.587041363023047,4.702809691904308,-63.81651708702855,-108.24091407192618,30.25888926273729,165.09159543007263,170.1899057316863,-38.28454116849083,54.88038513313074,-13.802622961581719,168.8159489274747,-74.85240626091418,-140.37353599069522,9.849307486031142,-161.4111093768812,-127.71346594583957,95.74298328843606,49.82438258388365,-75.34975675958411,28.216985915880507,-44.56272472477466,93.0305154449509,141.9710608472079
AOI3 Relative Saccade Angles,111.98862760600113,124.22040214970716,13.332668004742459,15.516080756467291,13.946131070391848,141.76193868493257,178.55114216794271,21.967183301067227,31.041152633987107,165.61452887406722,150.37008492821397,14.517975780725916,9.57754495434554,5.085265786458324,125.16541120094638,38.13678454999114,101.28858298779011,38.2358302259012,133.75044127720642,15.157465869679855,167.80121412727203,58.81967234989173,150.07487253393,25.51112170217202,36.02658688695368,173.54326478918284,48.272488661055334,21.8674024755349,112.83524229470693,21.26390285400782,59.555608401610144,109.17135600215678,127.01826174028085,120.74775391524071,145.24333728164936,38.03867942143029,142.2526550187138,19.64627302072837,0.09364692412716873,14.529667078646376,102.29144589559397,77.83075242967273,163.59647011099415,132.3630667303349,140.44195317253858,13.612858778867478,165.69633905328845,158.34796367931253,167.20910679088712,18.84487681184266,151.0484107850278,47.45471299801334,95.11220818380552,111.5768832366326,177.20288584196817,175.39837351641782,32.206777725799995,120.09362397432494,111.34599430130577,62.1941188948863,13.061559365618098,146.9086817951871,117.94347981651224,161.15598002715424,29.446994046721503,179.05086611729843,155.69620737114616,9.79712696741058,17.246222704461463,172.66760149416388,11.756289275749166,152.41420703220004,30.18909558564883,151.37874937206678,85.18914861245692,125.67505441571035,36.58967284466317,5.511087012452998,97.74424577231544,92.41013370116883,18.940884505770267,97.26474110249464,9.66346654729242,53.970847069574255,120.459366370294,12.351055536471595,7.004992583433299,178.78861408216457,72.98456654036256,167.418623032449,43.063131637355895,169.95147161032995,127.74764561796259,154.60993497492896,10.900947984287393,177.07494860058253,20.79147968929472,165.31872113001074,3.4521094149485636,172.6595631904853,136.76142471172926,149.6964250554177,13.496779484567574,0.0958128949990088,55.48676078325786,166.46526376060956,37.50767911971244,128.5496223907524,33.668357633472866,114.28133939136518,113.89150166410445,157.11576832888124,111.48067322106714,135.5756030151024,41.50019666533654,45.16729383266464,174.90168969838638,28.47444690017715,86.83507369837844,111.31699190528754,2.618571889056404,63.668355188388865,114.47887027021898,29.777156523273664,8.739583137087674,146.3023565689584,43.45644923427564,134.08139929544757,54.82586065653225,76.43325732453538,107.22028935934483,42.40675983027446,131.05945459774298,
