,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
AOI6 Saccade Lengths,94.57844117572694,30.558907250685344,167.12559258696567,74.93058018169693,35.12881114947891,18.622424330926517,80.72374603956872,46.228372819451096,5.841767545084097,6.411023347124287,39.48519805549592,52.602821376339634,6.646330612975667,99.37744629374131,9.882545598332163,144.83836429715527,28.537626873611647,51.59531480116924,41.453306113438565,83.08792747487863,33.06790304075901,45.49256966181111,29.844259238339347,10.84415367054821,33.47827525387467,31.976023536307785,28.07836779134007,26.120232833154745,34.5051481565446,30.51585276840359,25.0835479613408,56.61466309195225,11.858084683122529,56.31301610118252,140.7853674558269,42.64632031145331,27.514075694086024,35.34155068116001,35.54706021749893,32.43726634071917,26.695820785792193,95.71949624216984,27.708854272076195,32.245106647854215,32.030477532212394,10.707451281942326,36.23096677040655,62.328589004528524,20.18829917337823,119.17688905888315,18.968804625442864,65.35105863721395,56.39906126767407,50.7415467750781,32.29092130046311,62.462187943035886,45.590281806142926,232.0337933573684,34.43938217614586,50.59402081404349,21.328742209670615,60.605182388491635,68.05522261376292,55.415255326539864,15.742596669356585,73.42159515359992,107.29711128169613,81.82758223835216,30.994287807232695,110.18438179626686,122.4424571681524
AOI6 Absolute Saccade Angles,-158.04935927476876,-78.47095561699523,19.2842233320459,-140.61500636709906,-176.03164162709209,-171.97131638242715,-4.6120425972363055,174.91867765760756,159.6806657936614,-138.90071490469725,88.30627423690646,-61.642944640800245,-167.5774214017707,0.5490029072897192,-159.4628011115392,179.13321730039024,6.683986817257801,102.53822642044109,-145.01978544759916,32.187178253804866,-65.70356005682969,-67.52330298686871,148.9313975487924,-89.38809433352098,87.17166374925546,-24.095101026652493,-15.959717894052185,148.93177552626366,-120.10938606423147,165.1021799230223,-167.86071638502014,125.6364751584191,161.73568714525487,-102.2161422972558,28.648709004735736,-80.69211231439387,-111.62390198228391,91.1410342709597,-164.94439518313527,-141.8885966731012,161.2507461620558,-1.336386784998831,134.58606388745056,-158.19887474127924,8.470475733762907,77.35036264816304,-162.06847255842635,22.651313443783025,-69.92583627487447,-12.02025613157547,-178.21030396869466,84.12856023615107,-29.0185024399519,-58.681391269148776,0.9076165923162726,158.50706427326455,154.33907484389638,170.34077453603473,-56.84312566323657,-8.833175413203044,145.85722673926588,-45.18999698971148,-171.19467362051907,101.62298528662767,-126.64024563190962,163.14497871461484,-22.693963287286604,-162.31251844006707,10.756607133845218,-0.6250956956357715,149.5771762921434
AOI6 Relative Saccade Angles,100.42159634222647,82.24482105095886,20.10077030085507,144.58336474000694,175.93967475533503,12.640726214809195,0.4692797451561501,164.7619881360539,118.58138069835867,47.20698914160371,30.050781122293305,74.06552323902955,11.873575690939587,19.988195981171092,158.59601841192944,7.550769516867565,84.14576039681671,67.55801186804025,2.793036298595975,82.10926168936544,178.18025706996096,36.454700535661104,58.31949188231336,3.4402419172235637,68.73323522409204,171.86461686739972,15.108506579684173,89.04116159049514,105.21156598725378,152.96289630804245,113.49719154343923,143.90078801316423,83.95182944251066,49.135148698008486,70.65917868087041,149.06821033210994,22.764936253243587,76.08542945409495,156.94420148996593,123.13934283515698,17.41286705294538,44.077549327550614,112.78493862872978,13.330649524957868,111.12011308559987,59.418835206589385,4.719786002209371,87.4228502813425,122.094419856701,13.809952162880842,82.33886420484572,66.85293732389701,150.33711117080313,120.41099213853495,22.400552319051734,175.8320105706318,163.99830030786163,47.18390019927129,131.9900497499665,25.309597847531062,11.047223728977382,53.995323369192405,92.81765890714674,48.26323091853726,109.78522434652443,5.838942001901442,40.381444847219555,6.930874426087733,168.61829717051904,29.797728012220826,
