,Mean,Standard Deviation
AOI6 Saccade Length,52.74560155687671,41.06370290540829
AOI6 Absolute Saccade Angles,-7.803949773386002,117.50163200075804
AOI6 Relative Saccade Angles,77.34952401050474,55.42752001699383
