,0,1,2,3,4,5,6
AOI2 Saccade Lengths,80.2601255748355,21.239548058620986,33.447774447895966,38.50540718783397,76.45997859231487,14.758917316200336,7.319317007459098
AOI2 Absolute Saccade Angles,121.59061448865133,-164.39328946702094,-36.093577783354114,-14.832769722851602,-176.995941761824,-118.36062353076393,-71.39812045657804
AOI2 Relative Saccade Angles,105.98390395567225,51.70028831633318,158.7391919394975,17.836827961027584,121.3646817689399,133.0374969258141,
