,0,1,2,3,4,5,6,7,8,9,10
AOI5 Saccade Lengths,23.163779756404157,3.4169148196723893,16.279023612778083,21.430450187717877,151.23264841828285,14.236891978378877,39.77333019890265,66.13210750018395,99.31602508015698,66.43168107023132,34.678992997430775
AOI5 Absolute Saccade Angles,67.95579865011844,-159.34367902808572,-124.59582819072983,-121.75668854884677,150.95144555709086,-96.69922404400346,-60.08461678207057,56.38192481620739,-169.6956763734222,16.287740980658956,-95.23093667135134
AOI5 Relative Saccade Angles,47.29947767820417,145.2521491626441,177.16086035811693,92.70813410593759,67.6506696010943,143.38539273806714,63.53345840172205,46.07760118962958,5.983417354081154,68.4813223479897,
