,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
NOT_AOI Saccade Lengths,68.62328240848419,26.715600561313902,67.26207472366254,74.04230259897543,53.82233602932905,50.667314907306675,50.8513446683211,53.23999772112781,64.05618487502981,28.258434392000748,30.56519510010019,79.95867246839653,46.26879263200463,29.706783709209382,24.948257370451962,20.31144725305497,16.297778095008347,25.340689853115578,16.954579856482972,15.025208703427115,24.081462872392063,223.82452404810428,130.59897870302646,42.998783388051194,51.20911838495192,98.71597331282273,98.87182094192005,39.93379576157244,33.63589325727924,27.663874130507384,44.320511485675304,123.10265732418662,107.69840798644722,51.5297723899569,52.440642921458036,12.380223914368102,47.3342754771189,27.82621221230054,35.75286392668935,109.46131302956286,90.43933987319981,151.32069136067517,72.44285232087218,52.559170172790864,61.564017440307,20.777653144789035,60.83265346709586,41.31193283597769,32.07907669122639,121.45451019666096,65.31715638058587,22.155833615340295,78.14276922071654,38.198419871009726,46.435733195887465,17.902258834269247,36.082735109260355,29.20657686663114,39.14824382682343,46.48410066385715,13.620663365955728,12.428511137276681,11.099286337367026,57.73662786058524,107.32266476577401,108.49394819869546,8.557437058456635,21.093211122859785,101.41768102339628,68.9082984396307,48.87349918408794,28.04821897467655,6.13594325782589,6.5928979514095,105.85419300422045,41.23333612336902,38.68401377748811,21.232439383953114,16.74109998450669,34.913426444053975,24.21801512251129,34.8261001326996,35.66765187550145,48.81663719088216,4.845406394173171,19.330274672020675,23.367401216324676,24.12216161859036,18.62567898338135,29.89211233625988,63.13417091413562,100.40547364041993,31.67015007823356,28.636538067728587
NOT_AOI Absolute Saccade Angles,-174.08443083315177,-174.85517657893794,177.95370210807053,134.65655704521654,143.99514198763748,136.4214639497178,108.7526755968042,-62.30113032136964,-86.1407274644545,0.16252674513742768,-37.69047129366487,-47.48825493753641,11.943705487494574,41.32426116183273,44.53849994754584,46.43736014794142,50.22761125851602,-141.54061145645068,-126.95296592219843,-129.45721064900013,-132.97101216908223,58.54169185819486,162.70726617248525,-102.96801640312896,-78.38592742378138,-170.98006590266937,29.874614709881207,28.244249248168337,27.172444461638797,26.030186929396844,-88.67499002911917,-115.05622248595427,-100.80245198296372,120.03959405854779,93.53378470368055,137.4312802994076,8.941287891186926,-3.682527280010906,108.70184584071934,177.7205080898001,91.52724533409344,107.12485608909685,80.22722119080558,-119.98332939022119,129.38856996818018,-137.7420190566358,50.47074213121596,102.9644570933877,102.63389620579797,21.86091903193248,-68.75290176935361,-171.40460387319789,-87.83907679365353,-76.7188392725417,-41.528445902548555,30.343768520220095,-44.4962185548187,-44.688777218497,-43.67775139814645,106.30896410440499,111.72336484050803,115.58417128838961,119.08152499938633,94.21503231538595,128.41442822042015,125.37464809217771,-150.37596837172848,-21.17523999661315,-96.96727590372498,-104.38705023741795,-64.0915241340503,-65.02349001960297,32.53394671668362,47.12944135670303,90.215159966999,103.79640879486315,131.9158308028444,132.38769778253658,134.09311654763135,76.66244721855546,28.285683617892534,33.07861247412401,77.71147731193408,66.63874156138972,45.65701293386711,-90.69100172047497,-79.30370668495428,-61.60131532458061,-87.52707002713497,-91.12603849445418,-75.51897991541988,-74.06920616183827,-126.65592812512999,-152.57245321846116
NOT_AOI Relative Saccade Angles,179.22925425421383,172.8088786870085,136.702854937146,170.66141505757903,172.42632196208032,152.3312116470864,8.94619408182616,156.16040285691514,93.69674579040806,142.1470019611977,170.20221635612847,120.56803957496903,150.61944432566182,176.7857612142869,178.10113979960443,176.2097488894254,11.768222714966699,165.41235446574774,177.49575527319828,176.48619847991787,11.512704027277094,75.8344256857096,85.6752825756142,155.41791102065244,87.40586152111202,20.854680612550567,178.3696345382871,178.92819521347047,178.85774246775804,65.294823041484,153.6187675431649,165.74622949700944,40.84204604151149,153.4941906451328,136.10250440427296,51.510007591779335,167.37618482880217,67.61562687926977,110.98133775091925,93.80673724429334,164.4023892449966,153.10236510170876,20.21055058102676,69.37189935840138,87.13058902481599,8.212761187851752,127.5062850378283,179.6694391124103,99.22702282613452,89.3861791987139,77.34829789615577,96.43447292045568,168.87976247888815,144.80960663000687,108.12778557723136,105.1600129249612,179.8074413363217,178.98897417964946,30.01328449744857,174.58559926389697,176.13919355211843,176.50264628900328,155.13350731599962,145.8006040949658,176.96021987175752,95.75061646390616,50.799271624884675,104.2079640928882,172.58022566630703,139.70447389663238,179.0680341144473,82.44256326371341,165.4045053599806,136.91428138970406,166.41875117213584,151.88057799201877,179.5281330203078,178.29458123490525,122.5693306709241,131.6232363993371,175.20707114376856,135.36713516218992,168.92726424945562,159.0182713724774,43.651985345657934,168.61270496447932,162.29760863962633,154.07424529744563,176.4010315326808,164.39294142096568,178.5502262464184,127.41327803670828,154.08347490666884,
