,Mean,Standard Deviation
AOI4 Saccade Length,146.10875750676334,64.55746629884912
AOI4 Absolute Saccade Angles,59.454011923165,97.40907584096144
AOI4 Relative Saccade Angles,12.321796207225036,15.26661152972179
