,0,1,2,3,4,5,6,7,8
AOI2 Saccade Lengths,63.00767223670108,67.12980622756731,82.89542645079418,39.66101515104478,55.927678083438735,20.23543592558151,42.277205982835,114.15904316433233,72.02628426077388
AOI2 Absolute Saccade Angles,-132.13649860384535,-159.2471712578749,136.78152966490094,-29.5704557950118,38.973360752904405,-135.42338485732495,-17.352203085675473,-159.2194480499984,33.78191946960026
AOI2 Relative Saccade Angles,152.88932734597043,116.02870092277584,13.64801454008726,111.4561834520838,5.60325438977064,61.92881822835052,38.132755035677086,13.001367519598645,
