,0,1,2,3,4,5,6,7
AOI6 Saccade Lengths,31.87860571053899,26.105793682884954,51.09363881329673,20.195443032048104,57.38314479367453,54.54386543780825,82.90054328832467,25.144171158820562
AOI6 Absolute Saccade Angles,-49.99225320504484,80.7249795134613,130.62080120756372,-10.58291000747427,-97.90403278790635,109.62484138149262,14.718346383179991,-93.63183966826061
AOI6 Relative Saccade Angles,49.28276728149385,130.10417830589762,38.79628878496203,92.67887721956794,27.528874169398943,85.09350500168739,71.64981394855941,
