,0,1,2,3
AOI1 Saccade Lengths,91.31090187003697,259.11677894667565,88.78278196565667,253.96457073130523
AOI1 Absolute Saccade Angles,177.4210846585175,-176.70197618358534,-179.8373053731583,-0.023797259971490518
AOI1 Relative Saccade Angles,174.12306084210283,176.86467081042707,0.18649188681320844,
