,0,1,2,3,4
AOI6 Saccade Lengths,47.30203073371302,268.1344888043044,405.05746366595827,84.89232686323363,91.4802069011434
AOI6 Absolute Saccade Angles,-178.27628605397308,-3.5847648365881066,-179.93632390092324,-11.109749178964774,167.4917211361525
AOI6 Relative Saccade Angles,5.308478782615035,3.6484409356648757,11.173425278041544,1.398529684882732,
