,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
AOI4 Saccade Lengths,54.18228832543922,66.89518764834781,91.41585342016009,195.06297145781295,147.68673919088812,246.37945504895308,70.29782624024841,72.03690913165855,388.581811702861,174.2100699904341,330.25730662401276,54.88419892351101,108.03241552933649,29.29384869773158,21.9300927398783,101.76164993665375,128.24430823148847,198.70472585701404,122.18264323485057,199.6027622056892,18.520057484887054,31.007564320408804,7.0621010457623195,100.44091355221481,167.23046756107885,395.06999469631666,169.3799241677309,199.64774422143586,55.272809056071466,48.074204225671195,71.59371664837165,154.69714044971735,49.699841187145616,54.882959574377274,320.51617245507043,75.2556489231408,31.822670374970446,81.88292397495768,35.5905759103194,122.21571340562116,349.36332743128725,82.51400527219936,49.662759812753606,28.244079239483252,37.38633144386397,131.97347723213016,173.7338819843263,70.02901489486625,28.22223024198337,288.2119229142642
AOI4 Absolute Saccade Angles,-1.9666839191435936,51.12043501081778,14.53010314127678,-19.75773228456634,-173.66284508517225,175.27377004550934,49.601565484266594,-42.19923321487507,171.82643707904938,-6.534221347088533,-3.7181216474274033,6.577528756872077,-16.49979593634957,-146.31133416832526,165.2167462855353,157.33772289623886,162.25968499733168,-176.60824312929788,-161.6043018174333,-6.375477195639671,-18.73802738634969,108.97534123710886,-2.7287128905726745,17.178169462105302,-6.148912544928175,-179.8533657941568,-14.105018846047601,175.05708137990226,15.158052755493229,21.075345346464424,-46.41757845484781,172.03866479321496,137.93142785739946,-131.09293155283697,-0.9331705864678805,28.152005671296944,-125.20349685457703,171.56174940958536,122.0942818375709,-11.547115667042112,172.97936326311867,179.65834549800627,-175.72629161037528,-67.92932600523741,0.2948147263112349,6.952897456322559,4.3250081166006815,-47.03263801293233,-29.263204405054964,170.78793241335396
AOI4 Relative Saccade Angles,126.91288107003862,143.409668130459,145.7121645741569,26.094887199394115,168.93661513068153,54.32779543875726,88.19920130085832,34.025670293924435,1.6393415738621169,177.18390030033888,169.7043495957005,156.92267530677833,50.18846176802429,131.52808045386055,172.12097661070356,175.07803789890718,158.86792812662947,164.99605868813546,24.771175378206372,167.63744980929002,52.28663137654143,68.29594587231846,160.09311764732203,156.67291799296652,6.2955467507714165,14.251653051890841,9.162100225949848,20.10097137559098,174.0827074090288,112.50707619868777,38.45624324806274,145.89276306418452,89.02435941023641,49.84023903363094,150.91482374223517,26.644497474126016,116.7652462641624,130.53253242798553,46.35860249538699,4.526478930160788,173.32101776511243,175.3846371083815,72.20303439486213,111.77585926845136,173.34191726998864,177.37211066027814,128.642353870467,162.23056639212265,20.051136818408892,
