,Mean,Standard Deviation
NOT_AOI Saccade Length,95.13185868220305,81.59320605011521
NOT_AOI Absolute Saccade Angles,8.608543183948905,105.70082308734948
NOT_AOI Relative Saccade Angles,122.44243573158217,51.95011785340772
