,0,1,2,3,4,5,6,7,8,9
AOI6 Saccade Lengths,221.73558425295676,62.356104573846764,74.42329494853388,207.63231596621367,48.414980022295644,70.85929213697412,89.55482475894107,56.21041753836462,132.03092669703963,70.71239531662862
AOI6 Absolute Saccade Angles,-14.08607284737836,42.80717436840865,9.661585515013394,-168.73431457653723,98.78232717979729,-57.784247594501224,-171.41438058191966,9.14762141682549,151.64057125435215,-83.29666045152554
AOI6 Relative Saccade Angles,123.10675278421299,146.85441114660475,1.6040999084493945,87.5166417563345,23.433425225701495,66.36986701258155,0.5620019987451627,37.50705016247333,54.93723170587769,
