,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
AOI3 Saccade Lengths,41.13803832931087,56.36082960817604,24.358334026394242,24.5278846622126,21.57497843746751,29.955524590984997,16.427775459755374,47.391081329894945,142.7283725976341,63.779775333912625,403.0444990485246,133.10862238091408,13.26958464291461,84.0036522455912,59.322356854321555,240.41871985443174,122.56861802340907,56.753973802286815,74.83662051639071,11.21014983346989,298.1770167737947,14.580826624196085,129.9730578646089,34.65242311443556,72.30800450902369,92.68536560319762,21.87289486204752,240.0252391532484,59.0596473968072,210.07080381834527,79.49942726982596,52.482334045197604,17.654271419794892,55.07684956623196,45.19070497200673,201.24439993633484,52.74313026421516,102.4594986203131,196.07323918092712,178.45556731066515,170.851438980213,102.00948637832737,129.73560664636793,69.73274169510698,98.55623823783249,76.08352447083469,54.06885607814948,34.71826372974871,33.958525991072555,42.175775109974566,132.7039159418602,135.16240603456131,237.10936389082988,57.871267798647466,79.75542141461234,263.4108750314336,31.498208873912848,82.64549203192266,156.58605793338364,248.94060820318967,220.53946954048487,78.89271951803,221.4158458901953,129.67127092255453,92.30675800812926,210.2276102741422,183.91532795907864,298.39817683738545
AOI3 Absolute Saccade Angles,-118.81807456922289,-40.64647079812074,-179.71138203566932,122.21467984228596,161.51014621412656,133.68570602049022,2.2237445930682913,33.651919360644,-156.4310122885481,-170.70747369924632,-0.5219630864411969,158.17457057943528,-29.447522715628285,-159.41686768720427,-164.06281813097854,11.06914467167851,8.556865386121897,-41.73091405757875,-21.665042179808072,-162.97273558167058,173.835549704488,-85.03261326843494,177.5239016022207,25.413869892728354,154.59935036228893,-3.1861398955730253,-58.83337362817731,175.51911968382169,171.0057515215726,-14.807258924371318,10.393150542921237,9.254739006244748,-140.4918386967384,3.5653184214262277,91.88428399257488,-159.9281570379652,-179.42930578739433,168.17557836082526,11.42568446372987,-23.348569030407226,151.79453020040535,-147.2359769081968,-8.041488395793197,-0.5958023469601034,160.68460528313145,167.0381491965204,-89.48787389215626,-177.3568469999624,77.65287881082828,-4.651394228816359,178.89462199683084,170.73020228784927,-6.190023275812817,41.66126679635051,-50.17574706959102,179.98692639536196,-174.992283212105,8.347612542496714,-4.187301907148539,-1.3477735888364695,160.9873800419094,-13.787602341657362,-169.28602979933333,172.80898384247945,13.170096147741198,-3.3080492350509223,3.2718383035446763,176.7464566387356
AOI3 Relative Saccade Angles,101.82839622889784,40.935088762451414,121.92606187795528,140.7045336281594,152.17555980636368,48.53803857257807,148.57182523242432,10.082931649192085,165.7235385893018,9.81448938719489,21.30346633412355,7.62209329506354,50.030655028424015,175.35404955622573,4.868037197342946,177.48772071444338,129.71222055629934,159.9341281222293,38.69230659813748,156.8082852861586,78.86816297292295,82.55651487065563,27.889968290507674,50.814519530439455,22.21450974213807,124.35276626739572,54.35249331199903,175.4866318377509,5.813010445943923,154.79959053270744,178.86158846332347,30.253422297016854,35.94284288183537,91.68103442885135,71.81244103054006,160.49885125057085,167.60488414821958,23.250106102904606,145.2257465058629,4.856900769187428,119.03050710860214,40.8055114875964,172.5543139511669,18.71959236990845,173.64645608661107,76.52602308867667,92.13102689219386,75.00972581079068,97.69572696035536,3.5460162256471937,171.83558029101843,3.0797744363378943,132.14870992783665,88.16298613405849,50.162673464952995,174.97920960746697,3.339895754601696,167.46508555035476,177.1604716816879,17.664846369254136,5.225017616433243,24.50157254232403,162.09501364181278,20.36111230526175,163.52185461720788,173.4201124614044,6.525381664809064,
