,0,1,2,3,4
AOI1 Saccade Lengths,69.30741606465158,8.326994727476707,42.30887089178594,30.576504506319445,59.45984951591995
AOI1 Absolute Saccade Angles,133.94676485258066,-88.80688316061405,-17.09152961893883,-90.45162383294345,162.29105284799488
AOI1 Relative Saccade Angles,42.7536480131947,108.28464645832479,106.63990578599537,72.74267668093835,
