Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
34403.0054929583,7940.583333328366,9982.186046513014,9861.084210526002,49474.02250000313,39979.225925927174,48024.775572519036,33757.76623496813
