,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
AOI2 Saccade Lengths,104.7703857608283,98.54719061998085,22.314142016237945,9.554000424392832,56.18991975866661,46.56974420001423,36.02600789195418,25.380107183295706,16.1274907951925,20.011510111007002,25.815313302557097,6.902287484797502,15.164729324053868,9.462304789030087,26.579733868887377,92.2261892532536,43.29450732810649,1.4060572529290467,22.198598560286165,53.437643664132125,288.870665291729,10.819729305163293,104.50865329863535,51.88648008187033,19.848713769269153,42.15603187949932,40.56003780326662,31.99454438812535,71.66127354357391,195.35668840215877,103.96139865241669,113.7270094362735,10.270902855473548,103.4555813797516,31.560604464286033,13.241239449165748,41.848290942403196,35.94990778028003,54.90495063092126,58.86850359291716,62.910211870995084,300.26586065251627,171.82583587867646,53.878232120162544
AOI2 Absolute Saccade Angles,-6.5884618160831865,17.636661754421606,82.2828684440816,170.1469735770104,-50.7707263686992,164.28469997005277,165.31834850341215,166.35210418861473,167.61077809767949,-142.21614697712113,-124.80318603308154,149.2350111293014,-103.01970682987424,-91.62763028217101,27.1965126904207,-5.460750766986595,-10.830145667316533,121.8815910739801,-0.45148714391574873,153.08338271336768,175.68048152710628,-176.4621263860046,12.456643512538008,-62.41940868285636,113.02248359876776,-102.93541529882276,108.2132201053906,98.38922638774906,-154.3600375222764,12.26726093865367,-156.33455885577365,-20.070145366528852,72.57728737003048,159.01879414739727,-8.27110154607591,-94.70413960371896,-13.35207215927472,30.77550826595836,26.555056634248977,18.02322735203779,-104.18957468357381,-176.91370317203592,25.458266178017922,-115.49532025660392
AOI2 Relative Saccade Angles,155.7748764294952,115.35379331034001,92.13589486707122,40.9176999457096,35.055426338751985,178.96635146664065,178.96624431479745,178.74132609093522,129.8269250748006,162.5870390559604,94.0381971623829,72.25471795917561,168.60792345229675,61.1758570274083,147.34273654259272,174.63060509967008,47.28826325870336,57.66692178210415,26.465130142716582,157.40290118626137,172.14260791311088,8.91876989854262,105.12394780460562,4.558107718375899,35.9578988975905,31.148635404213366,170.17600628235846,72.74926391002545,13.372701539069938,11.398180205572677,43.735586510755205,87.35256726344066,93.55849322263322,12.710104306526842,93.56696194235695,98.64793255555577,135.87241957476692,175.77954836829062,171.46817071778884,57.787197964388405,107.2758715115379,22.37196935005383,39.04641356537815,
