,0,1,2
AOI6 Saccade Lengths,86.68818201024577,98.25308192395424,62.42345528203868
AOI6 Absolute Saccade Angles,20.468355589258742,176.54001574763612,-34.74696676847707
AOI6 Relative Saccade Angles,23.928339841622638,31.286982516113174,
