,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
AOI3 Saccade Lengths,171.83898404140942,137.69184562206735,98.02785286740011,38.92997958603048,7.1136992621252775,7.898173452827624,25.139838801677946,81.73321209874265,307.1685654894824,18.006280835617233,37.50856888972774,30.021439992668277,3.6741334973355686,16.49566652409443,77.63665314984348,192.96697432574504,32.22085562620254,99.83701039930868,25.646550160462528,45.9493859899263,21.587802628602518,141.45431635171448,44.42111584155176,87.97502823859584,51.801832351564556,34.7211769251817,38.94532278017899,7.7688183143464045,29.51508606418831,26.66894547064041,18.27724445185489,10.747004706413628,9.338587434821061,28.491231584926762,53.10858866366138,85.39157132772864,74.0316902265808,36.841448965301694,50.70308803462843,13.727475229352558,319.9770062593533,204.11787724388344,32.90634264071508,43.854622945194784,61.94267437173512,52.04425518168506
AOI3 Absolute Saccade Angles,15.908771228720658,-5.127454457911804,-8.783512243319022,39.47095175716929,63.2338244761876,-166.02899438201774,161.98184248742288,174.48936014040245,-174.64984492523794,-161.66432434414548,-46.3105095475756,-2.68726692111916,97.53648146030945,-45.09710653295952,90.92269941271262,0.49104722887495844,-27.791337546179157,-165.77640370207104,34.927262227540226,18.336973079985263,-87.89425226161168,-163.2438284543987,102.47808512361621,15.283459228679666,-1.983806146547438,-29.203167886252203,-64.40746716862978,-76.61083305864071,107.47758504889518,-97.86296798093433,-169.38596543574604,163.19465617023005,148.25111649666422,121.81638621013362,146.5203211861382,-167.74767098103277,-152.37267188037907,-172.3327202287743,93.28842831815358,53.71049857563058,-7.359797485590254,175.8555523709576,133.22365098384992,-129.76062886432217,-43.210605930647155,55.59121508174469
AOI3 Relative Saccade Angles,158.96377431336754,176.34394221459277,131.74553599951167,156.2371272809817,49.26281885820533,148.01083686944062,167.49248234702046,169.1392050656404,167.0144794189075,64.64618520343012,136.37675737354354,79.7762516185714,37.36641200673103,43.98019405432787,89.56834781616234,151.71761522494586,42.01493384410813,20.703665929611258,163.40971085244504,73.76877465840306,104.65042380721299,85.72191357801489,92.80537410506348,162.7327346247729,152.78063826029523,144.7957007176224,167.7966341099891,4.088418107535881,25.340553029829508,108.47700254518831,152.58062160597603,165.0564603264342,153.56526971346938,155.29606502399542,134.26799216717097,164.62500089934633,160.03995165160478,85.62114854692784,140.422070257477,118.92970393877917,3.2153498565478436,137.36809861289228,82.98427984817204,93.449977066325,81.19817898760816,
