,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
AOI6 Saccade Lengths,60.16713822830663,28.787548574603292,4.736268120703429,12.65670540798816,32.73506088096688,35.34333945830412,54.360325255176946,45.89886327621126,20.349620251390345,67.55195589487546,78.02396835797849,18.801886455959156,79.6542195046765,73.94477284814126,12.72901241782597,30.434885124664685,24.95046485336024,24.4258551597303,127.82923599024299,174.15338747425193,44.142363199222316,26.928261429065046,29.865561786614688,22.215592510021178,31.96014171705953,47.33362614179898,17.456376194402623,5.291381358608777,29.958818960505578,22.448367947217328,25.767178622970267,9.256483250722926,42.24226091449036,62.719493445825115,63.350369268794985,6.67832697621979,29.466648058934027,39.81689336774921,68.14229706155824,2.096665342041266,2.139776816307202,61.19555900559629,56.89976082085687,62.104749339862316,42.562928014027335,42.435352967090076,34.059406869164505,31.451211328086007,6.624480418528487,49.51709388541541,63.42056877636106,24.131538950695596,8.449239126508111,63.96562093990469,51.276493940882695,1.579281960051722,15.563055142355758,33.820442023196875,58.12884653929763,21.16737374941304,88.73305022182399,61.69669668224937,45.437427180826504,18.456440216122612,8.300977992313978,33.1809584981192,29.25670024862448,14.738194292843671,18.05291767764445,39.686048449948636,55.46104837051197,55.14260759410636,93.54121634426878,29.75815974499516,29.967709581091334,68.49527904542599,24.883396637072174,23.80821681903287,17.54804682196843,15.227762452303574,50.47740142321373,20.11691418969308,14.246992676919406,34.4607640563945,64.91873162369419,26.666383120146847,41.24984283402874,11.982639462280327,50.02762835185703,38.93523086078441,2.987381123760321,45.232428804799525,56.006341005777834,39.004291358323954
AOI6 Absolute Saccade Angles,-11.252102736159436,98.0322210598292,130.62304978375505,-21.235811967604707,122.84245857723963,-71.25139662758791,-123.29592785234252,86.17612885027073,97.98177222777898,-45.45543327433083,147.6935296424025,77.44948398392805,-83.48438696493598,138.51237537002547,20.883560033790186,-143.43004955530571,110.48418246315782,-48.56331301970714,14.563269930576876,-155.96935534708956,1.4253916386881578,59.9638999222088,-51.08662873644558,173.05302595156587,163.73575990578613,93.73551233638933,-26.81668695043909,72.5752064249511,-23.503731499448147,-173.32981381443514,-125.96500027430747,73.57034639163668,114.04721308186815,-82.28982428907557,-3.763789293998366,115.85699595071806,-166.4931787491693,129.5623899266809,138.99932326628573,-59.04143180336007,47.9901964752777,3.1279276706852377,-78.21036144115813,-177.50648232900315,113.54718968133415,8.710875754294205,7.698376682760037,-34.837924411113974,0.8835066001082584,-96.08047979297808,-178.17248968242822,75.4224780914515,40.70416623549273,139.00965126195365,-93.03548111429352,-85.64252168660482,-45.62259775388756,-5.5246185343295915,139.8632761214793,50.2414182045635,-39.50089987869817,115.83255459935994,-77.79098269582752,-54.72974343754484,110.2342670500978,172.7950153510662,48.774719205077325,8.006585854733919,-165.4657670560759,-10.956772694048894,18.81764983116076,44.33754505809549,-153.07984731158,-125.17554530010024,-155.17551178702084,139.55974337374528,95.50622341499911,-34.03037808524065,-108.15757694002032,159.65719359739006,-58.30614753257189,80.87980743417918,-97.1466621702496,-170.3696310519281,64.1934069969763,-116.71013187444098,87.17038495686367,-49.639070017826754,4.8919777635498845,-105.44883829458517,83.68734563131972,5.041716167221696,-176.47184167901403,-3.8504107831531074
AOI6 Relative Saccade Angles,70.71567620401139,147.40917127607412,28.141138248640246,35.92172945515568,14.093855204827527,127.95546877524542,29.472056702613223,168.19435662249174,36.5627944978902,13.148962916733339,109.75595434152554,19.066129051135974,41.99676233496143,62.37118466376473,15.686390410904094,73.91423201846352,20.952504517135047,116.87341704971597,9.467374722333558,22.605253014222278,121.46149171647934,68.9494713413456,44.13965468801143,170.6827339542203,109.99975243060318,59.4478007131716,80.60810662460982,83.92106207560074,30.17391768501301,132.63518645987236,19.535346665944154,139.52313330976853,16.337037370943733,101.47396500492279,60.37921475528357,102.35017469988733,116.05556867585018,170.56306666039515,18.0407550696458,72.96837172136223,135.13773119540755,98.66171088815662,80.70387911215495,111.05367201033728,75.16368607296008,178.9875009284658,137.46369890612598,144.27856898877775,83.03601360691367,97.90799011054986,73.59496777387972,145.28168814404125,81.69451497353907,52.04513237624718,172.6070405723113,139.98007606728274,139.90202078044203,34.612105344191136,90.37814208308421,90.25768191673833,24.666545521941895,13.623537295187454,156.93876074171735,15.035989512357364,117.43925169903159,55.979703854011106,139.2318666496566,6.527647089190217,25.491005637973025,150.22557747479033,154.48010477306525,17.417392369675504,152.09569798852021,150.0000335130794,114.73525516076613,135.94648004125384,50.463398499760245,105.87280114522035,87.81477053741034,37.96334112996194,40.814045033248924,1.9735303955712278,106.77703111832146,54.5630380489044,0.9035388714172542,23.880516831304625,43.19054502530959,125.46895221862334,69.65918394186495,9.136183925904874,101.35437053590198,1.513557846235712,7.378569104139091,
