,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
AOI5 Saccade Lengths,50.48251824830753,36.57818889062593,44.49325420913918,74.89546949953356,51.540738759101956,57.76353957269056,173.94690878597308,25.159986058275717,182.60853942744953,145.088951497049,45.12890001414709,113.73699637191025,10.331323093306864,21.501988887146837,24.587225159797423,45.87699998888391,8.06160277906428,86.30057016342448,21.288274701109728,18.761796378629146,80.49998651464587,69.0661970904098,87.56849999868014,24.18755213792326,56.116421816096256,130.2591399194083,140.16958494768187,46.771441606527524,34.449788348599725,20.07104837702166,51.0083335210211,32.70130702106662,40.43416538951824,43.551177333010656,30.057162037981147,14.422841752963663,20.246006014143813,49.044188979948075,57.66521846607116,37.152229473553504,3.960200090917887,56.22060118009645,31.981910350781945,14.8790292622332,86.83126659902672,81.39730352593868,19.78305214968076,58.835587839422,58.44233928174143
AOI5 Absolute Saccade Angles,-159.2744839613353,-101.96794320967662,15.00779570867003,30.774448635117416,35.55216381701658,-140.60517404230023,-166.6400304889235,99.95503837721112,5.808732792881392,-177.54939107064723,59.576081047348765,-171.27791309800975,131.01684847209742,-27.401683778191824,32.35721156284501,8.391049474402395,-139.41464160466361,-127.05475916667241,97.86694820131697,53.675695764776854,18.063345607078485,-56.181705574703734,127.66728997954137,172.3923234999567,-52.70001728699883,-176.1670779517318,-8.504893134545672,72.34825471749119,174.4437331196299,159.01526435500193,173.99325457986822,-52.20277463459045,85.9134430823661,-85.63389163515544,-51.245143129965896,-12.769076966233982,-174.72726848552492,99.73399359707251,166.5598611611239,-83.90622239942194,-100.78402430122536,58.01383539583429,174.60769298055396,-141.3247419059334,6.516960969938533,-89.47005433946667,117.06211692452709,109.12083667196303,-46.54679917245175
AOI5 Relative Saccade Angles,122.69345924834134,63.02426108165335,164.2333470735526,175.22228481810086,3.8426621406831987,153.96514355337678,86.59506886613455,85.85369441567026,3.358123863528605,57.125472117995976,50.853994145358485,122.29476157010717,21.581467749710733,120.24110465896317,156.03383791155738,32.194308920933985,167.64011756200878,44.92170736798937,135.8087475634599,144.38764984230164,105.75494881821778,3.848995554245104,135.27496647958466,45.092340786955525,56.532939335267024,12.337815182813864,99.14685214796313,77.90452159786129,164.571531235372,165.02200977513368,46.19602921445867,41.88378228304346,8.452665282478458,145.61125149481046,141.52393383626813,18.041808480709065,94.4612620825974,113.1741324359486,70.46608356054584,163.12219809819655,21.202140302940343,63.40614241528036,135.93243488648733,32.158297124128104,84.01298469059478,26.53217126399376,172.05871974743596,24.33236415558524,
