,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI2 Saccade Lengths,21.02121221012681,83.52962608746546,93.84634841750527,185.70243581252376,115.84052188007094,33.942671704641064,85.70284252991526,51.409461645649266,102.85248508584532,127.6760724185343,148.63688407998535,156.03345519303423,76.89914607848847,3.716855878427897,46.039618810382066,41.3044253225346,50.89517120823515,130.3832688880264
AOI2 Absolute Saccade Angles,-105.27428879787972,20.889761858136396,-163.40839509062536,-175.03845234204496,21.046093909216033,31.987251739503723,-174.0189814756622,-142.94631586494282,-16.3711048711514,159.91649999419772,178.95842567075826,10.043780650845648,178.81481297663683,15.054512765731493,-121.18172615299041,12.910759765731232,-37.37008024703553,13.747296789314344
AOI2 Relative Saccade Angles,53.835949343983906,4.298156948761763,168.3699427485804,16.084546251260974,169.0588421697123,26.006233215165928,148.92733438928062,53.424789006208584,3.712395134650878,160.95807432343946,11.08535498008739,11.228967674208807,16.23969978909465,43.76376108127811,45.90751408127837,129.71915998723327,128.8826229636501,
