,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
AOI4 Saccade Lengths,137.05221085372514,252.46817376615945,191.51057559222164,245.12862919663746,100.37787620211644,221.60659384832022,24.123671097240763,175.23257670330744,18.095740288585127,31.33487505791939,15.680318263904274,325.8035703615274,183.4546833272638,108.66650157952469,98.11365437637622,32.910922798593056,86.29299781501408,37.02558616633118,51.32376933809596,163.31754373867227,96.2548880336832
AOI4 Absolute Saccade Angles,-173.19819614250025,-168.20686766398086,6.156520351029951,175.9381080838052,-0.8621637630545208,-0.9231154072143938,65.26664969758669,-164.22833266627802,-157.5757909663786,-167.7585646007601,177.66990821254848,-0.8086754343796183,177.4958345055961,169.17840309278276,146.5298140932966,-14.796165220521289,-163.82115651445127,-73.27959121913717,93.96200416886506,2.440077872035183,-155.96767650188107
AOI4 Relative Saccade Angles,175.0086715214806,5.636611984989207,10.218412267224755,3.199728153140282,179.93904835584013,113.81023489519892,49.49498236386471,173.34745830010058,169.8172263656185,165.42847281330862,1.521416353071899,1.6954900600242784,171.68256858718667,157.35141100051382,18.674020686182125,30.975008706070003,89.45843470468589,12.758404611997758,88.47807370317012,21.59224562608375,
