,Mean,Standard Deviation
AOI2 Saccade Length,115.820326604596,83.60868597693664
AOI2 Absolute Saccade Angles,-24.167208189066187,111.91840425477557
AOI2 Relative Saccade Angles,61.95258477335893,57.46940062411583
