,Mean,Standard Deviation
NOT_AOI Saccade Length,110.68249467697798,84.51188740699602
NOT_AOI Absolute Saccade Angles,-8.096140819100107,107.31245123063107
NOT_AOI Relative Saccade Angles,101.37692436079017,55.514322109665436
