,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
AOI2 Saccade Lengths,39.33730375379784,169.74269975562984,95.48858749733769,62.01815952265583,81.33482889758129,5.669878953148987,168.94553761472244,154.61570997916067,39.688610477047746,227.77292967512594,42.699952083614754,131.27813664480266,87.11427714694238,24.38059868648982,92.29507292835224,150.02513524830093,245.92906003950753,41.304066779831324,208.54700920037834,135.8885733135491,105.24443010031521,123.43581938296681,203.7050232279708,74.5868089643518,339.2274878402091,146.40414309491754,92.25717523599708,113.4555726945757,83.85117540694296,76.51846255357388,33.443141934050736,32.591731037005644,128.71772603659292,398.9630338847894,148.42603555023132,19.684932832926457,198.75728896022022,45.6862953556185,67.12926802278378,26.297142331177977,96.3793766826133,105.6155180652237
AOI2 Absolute Saccade Angles,-38.22708616777284,169.34040179987102,-31.781557562099383,74.90146178472489,-13.086644957520816,-7.505040037781519,-162.8632490084053,26.642682443738014,-70.67769883538391,175.3615952266138,19.867700775402852,-153.85762210849555,8.91390172992926,90.56674606447677,-14.81311469923339,-175.17747804616158,9.42884611195543,141.07741596444973,-1.285767140759678,-164.4159196844125,5.404648785370647,-161.37581080694594,-179.08865842704307,96.30719398804187,-4.816056921145445,173.81077819886968,-177.0856125167233,-35.138763761789264,124.7649567762269,-7.681314235095826,-177.9515435521371,-102.99616353829761,13.773821188489874,177.16101368552296,-5.366630586256497,-131.99041920418048,3.693953816674007,13.271854394677796,-1.2768766857464857,-174.2983309445813,-168.63621733362027,-177.9181399142263
AOI2 Relative Saccade Angles,27.567487967643856,21.121959361970397,73.31698065317573,92.0118932577543,174.41839508026072,24.641791029376225,9.505931452143306,82.67961872087808,66.03929406199768,24.506105548789083,6.27467711610161,17.228476161575202,98.34715566545249,74.62013923628984,19.6356366530718,4.606324158117022,48.3514301475057,37.636816894790584,16.869847456347163,10.179431530216837,13.219540407683407,162.28715237990292,95.39585241508489,78.87674909081268,1.3731648799848737,170.896390715593,38.05315124506597,20.09627946198384,47.55372898867728,9.729770682958723,105.04461998616048,63.23001527321253,16.61280750296693,2.527644271779441,53.37621138207603,44.31562697914552,170.42209942199622,165.4512689195757,6.978545741165206,174.33788638903897,170.71807741939395,
