,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
AOI3 Saccade Lengths,115.50708142811716,73.4434439913536,263.9290597939771,277.46640573778416,233.61995437938668,78.18816629587708,105.97976126180968,209.47251838796643,55.68241975354803,122.34021292340138,15.489018411634481,277.23001042781726,15.115217277956615,148.03062773315142,128.54747160360586,141.16173956153105,94.23002896941755,417.0355202293926,107.49671935037628,163.94368938109764,86.68009720268343,162.8449295638987,147.40288898295591,323.2265717432476,49.72195861444136,74.42453052004171,302.9038569331619,263.4578359616915,146.8713031271562,79.39227797219178,115.4886021452035,90.24916494575743,74.36767751345772,18.803536826041697,130.71572874210497,254.19116342547755,142.92531699840566,110.39287283537035,177.68815401649496,521.1384714171458,26.463061744496287,9.434109330118249,91.2591467593785,92.52423633211659,172.15046475450418,267.33273945161255
AOI3 Absolute Saccade Angles,-175.64378620095903,154.26086778883237,-3.0584334605910595,175.40101376949332,0.001409559944103511,-170.10291609646575,-22.093868369280788,174.9416682093981,-31.265493242738515,144.92226837471233,173.5880721860426,-171.59982773024691,-155.43141903761577,1.8759078243289335,11.160209595904057,176.6569583309457,-141.77662982285057,-0.2707297103021553,37.54780600515839,177.8757129953415,-58.35810820945302,172.46638317495376,160.9209194917278,-7.486154198103896,24.927299961197942,-174.40437917802177,-172.35025981439014,11.11663268814664,-0.8777168389649197,-166.21435275464805,175.38042050787385,-16.4394852404936,15.907100022719856,2.207184662982476,167.6397993153703,-168.25142771545256,-3.029177377463375,142.7454501179205,-164.94970284422968,3.5426873767344977,-115.65992348585807,15.787775716803932,-169.85177548478035,-177.59686665594938,-2.7704306166344788,-178.2070354973015
AOI3 Relative Saccade Angles,149.9046539897914,22.68069875057657,1.540552769915606,4.6003957904507695,9.895674343590152,31.99095227281505,17.035536578678894,26.20716145213662,3.812238382549159,151.3341961886697,165.18789991628952,163.83159130736888,22.69267313805531,170.7156982284249,14.50325126495836,138.43358815379625,38.49409988745161,142.1814642845395,39.67209300981691,56.2338212047945,50.82449138440679,168.45453631677404,11.592926310168286,147.58654584069816,19.33167913921971,177.94588063636837,3.4668925025367847,168.00565047288845,14.663364084316846,161.5947732625219,11.81990574836744,147.65341473678654,166.30008464026264,14.56738534761216,155.89122703082288,14.77774966201081,34.225372504616125,127.69515296215023,11.50760977903579,60.79738913740742,48.55230079733799,5.639551201584258,172.25490882883096,5.173563960685092,4.563395119332998,
