,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
AOI5 Saccade Lengths,125.17503449285425,59.571557703074845,214.74194702185895,294.1581685546059,325.286019840329,43.324086422508785,49.86481902394153,179.74796546735408,140.24009716691958,25.29087288538656,359.94377024633815,43.36083526167539,262.67103295606586,62.91788168689742,62.6730486369369,112.6795259532502,56.46980631214132,55.48251107351354,91.60261875864502,65.45633196247077,77.15973160803159,109.28274209147045,279.20046171615803,51.97723723598961,26.10337790641978,145.62911173139324,145.22005415115098,44.83924752019406,138.62669620810595,231.07366516588257,70.39536777412171,127.56740786649856,94.3153711744225,31.02371174258678,169.35467879216517,50.8021603763632
AOI5 Absolute Saccade Angles,13.659290844871114,-135.52927078294155,-178.2817676791847,6.4200432309847795,-169.6210020580921,8.958004233477205,31.300572702970825,167.10453939924756,-165.79582650945028,33.35065097575156,-6.3411543086881315,-4.9323145126279675,173.40089238126444,-176.52051270885195,15.032563040003788,-13.557073623269579,175.5764023518427,52.32292380121156,-54.952532860860906,99.57621552547744,-4.2240387650501106,-158.9387634587036,168.59105735326895,-8.390055746257763,-170.89683613580036,-7.365117941454412,-171.13243092620473,-142.50024253261225,4.794800227787397,12.263445634526802,-48.77849087698096,-178.0445997298742,38.11894243583975,-98.07546671253472,-175.20296240620226,-169.15728637119042
AOI5 Relative Saccade Angles,30.81143837218733,137.24750310375688,4.70181091016946,3.958954710923136,1.4209937084307123,157.6574315305064,44.19603330372327,152.90036590869784,19.146477485201846,140.30819471556032,178.59116020393986,1.6667931061076202,169.92140509011637,11.553075748855772,151.41036333672662,9.13347597511224,56.7465214493689,72.72454333792754,25.471251613661657,76.19974570947245,25.285275306346513,147.52982081197257,3.0188869004732775,17.49321961045744,16.46828180565409,16.232687015249688,151.36781160640754,32.70495723960034,172.53135459326057,118.95806348849224,50.73389114710679,36.16354216571393,43.805590851625524,102.87250430633249,173.9543239649882,
