Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
3918.7285714259106,2873.0,698.9499999955297,1894.3555555525754,2505.877777775129,3475.4666666636863,5571.6166666646795,4110.223076920383
