,0,1,2,3,4,5,6,7
AOI4 Saccade Lengths,114.91235745364848,245.7442678980521,32.36635855504818,32.75404156699903,61.53110408462603,47.481809236207496,17.66016659624845,25.14808773182554
AOI4 Absolute Saccade Angles,-137.40905433723873,171.71725776546864,103.35132653359821,-105.89536201685837,-162.15592744735102,69.8702176124602,10.51991915442121,-103.88997192302747
AOI4 Relative Saccade Angles,129.1263121027074,111.63406876812955,29.24668855045656,123.73943456950737,52.02614505981122,120.64970154196102,65.59010892255132,
