,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
Page Saccade Lengths,1.2973786056001075,4.819411312819615,17.342502681304065,29.44742401765218,86.22041730844576,142.27533771317584,103.37909694887054,75.59383114800923,84.63812385625215,36.879851100537685,72.048233408785,146.97643298176203,40.72331647091367,22.032581501506368,71.53829100939829,44.983567382924114,53.35670025868911,63.40767114822454,31.782745966758416,32.41227429053493,57.95772927240799,28.648684574558853,8.826768311402796,22.536923953302743,74.20870499792291,11.7407411537308,8.925705822072485,6.003664630047688,70.47466888248351,45.56567572373879,3.391521363770942,29.516886011579643,18.945036908001,14.153213545547846,36.4317110687957,22.32822065097775,79.84614152677663,93.55761207490242,17.863191896103935,30.44509766723183,33.99122419044333,37.31537265634799,45.879975825737354,148.97592735823756,95.2820453003339,71.14657861088584,58.03965292987255,157.44835505511176,109.52091477346697,98.17263372362795,129.22631598013422,109.72081658567078,125.29602923861842,8.624401312382135,185.27936476007753,124.96848825967137,52.21499875507432,50.83941872744994,32.24985261140492,18.53090246465157,39.85934103874996,57.35777214041337,53.858577917513145,54.05698774280118,43.716572937223795,15.758806678341461,17.589916576210197,39.269737613638576,49.15425203494452,17.681030493116346,38.10883343979162,49.37517366915971,14.54476540359015,3.122316766727387,38.84312390675552,72.64908375808207,40.73935438198546,33.652406518462236,85.9327658748857,28.67847506556823,57.480875535615674,168.48754210139853,70.79014051993082,42.50025105369935,83.9798101074695,58.087278987458376,58.83468815272122,17.54353236040774,22.18729010590101,36.992994085817905,29.162867918740677,51.531359131454984,41.027108994547845,106.80474950345075,30.165598274836515,20.330753206192114,13.691263126153881,24.003809726628162,41.51571192476588,42.62908047944368,35.23705371995474,26.010813382404006,83.67732881201478,34.61829636459899,26.801665165047464,14.38353393854028,10.03083902997807,47.081927907979114,12.8744975458015,11.8699412920781,11.281898266428184,26.59116247103493,21.95120444546251,71.74007579933976,74.14674241106441,74.12294226444236,9.591987036330211,9.337336344930703,12.430525317646193,66.81600165423903,47.392957659555854,18.630877415397453,52.42557422611373,42.20326834723496,22.088273795166938,23.73725213979174,10.011768980133521,58.71804876283344,42.07889885953924,23.582780834927284,49.88613570586582,21.311501576393333,32.523452938877064,21.56257502525342,37.649177101562856,42.32182661216329,4.233566761592111,85.41948161748809,34.12779846690428
Page Absolute Saccade Angles,176.63354884465303,170.73140872646914,-161.30617313649887,-148.64451523504513,-133.5934599871741,-102.22871489678525,-119.92099529472782,179.90744550857778,-170.23055355368828,172.7388119734917,164.96334233747248,124.26759260670453,152.1323307733546,-121.65479365229524,-72.22061795881919,-17.111015667820446,55.04148981275288,-64.31959516220958,-8.364180771309321,34.053970941315654,41.694435943912794,-21.767763789850672,20.9097774589507,163.27732969308764,119.02136158268036,-132.92163504441203,51.30092450712229,45.929715066196785,84.05386148766577,59.36354204145919,72.17567172619408,106.76129703117383,-113.0357265271215,-96.31767772878568,-136.70701048738113,-35.156358048776056,-115.86493789404739,-109.94680497846592,-148.59567724209367,27.06116709867358,54.977129438967665,153.4991458890206,131.86575738534611,-57.7058094023973,99.22007426271894,-53.99758681880287,177.56174820303335,-94.2302427663534,-65.81235232920807,61.75798682869034,111.19826005935735,100.99822698057372,95.09762012197238,161.62160172098135,85.63406695178476,99.45169193179636,66.689949547214,-67.94367407752081,-81.49337334051307,17.711583996933594,-84.67389605802572,-104.5729041764232,129.88031661108172,-65.38913291883814,-87.37391456117238,-93.4736438417043,-47.22856949703185,-63.63251581347263,53.8685463792307,-84.70207504417077,-136.2515789692386,-148.28217752022343,9.777409852744537,13.980775924384766,-83.95490274481033,-29.846430294718697,-113.15239224840933,170.96856196394754,106.13975114072734,10.914595142446185,73.83144630071011,103.7851335424898,42.23918498450371,-137.29845317573515,79.69658174553565,66.6488247552073,66.96427619036966,116.02206626219208,137.33820855076456,-99.5006447350257,17.547303325475585,-89.44148085179677,-132.30075068428698,68.81425848633523,-85.72639789413954,41.70470888185126,-49.1785798240684,-99.85501071409443,-152.94945507552822,-126.68593853293041,160.88237534104078,-75.46353305711963,119.79749324467814,96.1427486705708,88.25321080276623,60.25531611009473,-61.921920604985935,35.6653081963149,42.40855391371303,-75.7441385198197,-78.92639965381726,65.69447691762724,65.805285743509,-85.91736653228165,-93.93470724865875,-106.74108491532948,-54.577950298189016,16.313774325143495,-67.85705263280231,138.95427452557215,137.5497671266376,156.17576021717943,118.63941228630252,-50.677564159676955,-19.499650152837294,-57.502322801443576,-96.44520755889164,83.70101686072394,-48.64752950126044,-29.873931813853737,-94.36896040681182,-109.59645889348715,28.20236781281231,-147.35570421670653,-89.23065700486676,-95.25573075398884,-20.591918967717877,91.22058250386155,134.17464954936835
Page Relative Saccade Angles,174.09785988181613,152.03758186296798,167.3383420985463,164.94894475212894,148.63525490961115,162.30771960205743,119.82844080330558,170.13799906226606,162.96936552718,172.2245303639808,139.30425026923203,152.13526183334992,93.78712442564982,130.56582430652398,124.89039770900125,107.84749451942666,60.638915025037534,124.04458560909974,137.581848287375,172.35953499740287,116.53780026623652,137.32245875119864,37.63244776586305,135.74403188959272,71.94299662709237,4.222559551534309,174.62879055907447,141.87585357853104,155.3096805537934,167.1878703152651,145.41437469502026,39.79702355829531,163.28195120166419,139.61066724140454,78.44934756139494,99.29142015472866,174.08186708441855,141.3511277363723,4.343155659232772,152.08403765970596,81.47798354994706,158.3666114963255,9.571566787743404,23.07411633488379,26.78233891847821,51.559335021836176,91.79199096938667,151.58210956285467,52.42966084210159,130.559726769333,169.79996692121637,174.09939314139868,113.47601840099104,104.01246523080341,166.18237501998837,147.23825761541764,45.36637637526519,166.45030073700775,80.79504266255331,77.6145199450407,160.10099188160254,54.45322078750488,15.26944952991985,158.01521835766576,173.90027071946812,133.75492565532758,163.59605368355923,62.49893780729669,41.429378576598516,128.45049607493218,167.96940144901518,21.94041262703203,175.79663392835977,82.06432133080492,125.89152754990837,96.69403804630937,104.12095421235686,115.17118917677982,84.77484400171886,117.08314884173606,150.04631275822032,118.45405144201392,0.4623618397611215,36.99503492127082,166.95224300967163,179.68454856483766,130.94220992817756,158.68385771142752,56.838853285790265,62.95205193949871,73.01121582272766,137.1407301675098,21.115009170622198,25.45934361952524,52.56889322400921,89.11671129408033,129.32356910997396,126.90555563856623,153.73648345740222,107.56831387397118,56.34590839816039,15.261026301797749,156.3452554258927,172.1104621321954,152.0021053073285,57.82276328491931,82.41277119869915,173.25675428260192,61.84730756646728,176.81773886600246,35.3791234285555,179.88919117411822,28.27734772420934,171.98265928362292,167.19362233332927,127.83686538285956,109.10827537666749,95.8291730420542,26.811327158374453,178.59549260106544,161.37400690945816,142.46365206912307,10.68302355402055,148.82208599316033,141.99732735139372,141.05711524255193,0.1462244196155879,47.65145363801562,161.22640231259328,115.50497140704192,164.77250151332464,42.20117329370053,4.441927970481161,121.87495278816024,173.97492625087796,105.33618821372905,68.18749852842059,137.04593295449322,
