,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
AOI5 Saccade Lengths,130.08424709349467,11.32147306936101,55.438588202533325,31.40151613880164,31.07827275353411,29.32112919244446,9.438998295543755,12.537004423382125,27.374441641668955,8.027932473655687,58.48684075750496,79.47645065248804,58.088145633240394,35.43346904113997,141.70293533447935,28.877371524328584,66.7206089264541,23.634435644061263,64.7350486383176,62.10621823037357,175.82812588469204,165.07578024211873,208.0279219101932,157.1257431620609,32.51590572296134,19.299851508983522,106.65789336631028,66.75224928752492,11.872294320867523,53.98528768245048,34.40844577280728,61.83490169043854,63.14102374710565,124.336047120721,124.34584005028951,88.65263585123456,128.61302080058107,38.30757652992194,26.431911570946898,21.799348753617252,132.80438740827753,27.346316499508006,16.471586579910593,23.92311963571995,15.902699865709533,71.86772959804827,21.327661951248228,175.20263132944814,60.89734303924825,29.851860651636702,78.80958558808301,79.56576682205544,41.57298720224275,53.69806800999512,10.433395074389828,74.76383878785465,75.42450390519396,53.2701696381105,31.96899297461675
AOI5 Absolute Saccade Angles,-172.20484488622773,-41.85470643581706,22.611090464677257,-41.730901558012455,6.987257504186393,94.34071346628687,174.63943260861467,177.1740363020344,-173.303244145662,-175.0657302566649,-23.63571128439572,-1.835369324531095,32.552244955268534,34.31016883299508,-169.97920012591425,37.69491688911372,-26.89428408613967,-26.693111156917077,-174.41733043886134,89.18611134681157,176.34790830670792,-21.74032824150765,14.649940377632607,-159.7155706099463,99.94348388920112,-168.12731939379782,-157.33726796252813,166.72249989968316,-106.73051705377648,67.12870869942613,-105.11083831831559,52.15422819360187,-20.70070573932027,179.2581168936798,-10.011471241513185,-162.50749302172937,-0.9730697371665462,39.27447559260229,-30.81166458068381,-150.886287142154,173.99602521860712,129.27646875358712,68.83773568795085,-25.690429562664434,105.98674678611611,-17.331001361668125,-3.66243424079869,-176.3690849040376,-8.889364620415513,-7.562415262342573,116.32905859451391,-62.21696407556236,170.43638230242686,47.51005830086275,84.71734560848321,170.40488860164712,-54.67641060654799,44.77541164608742,65.33568613945617
AOI5 Relative Saccade Angles,49.64986154958935,115.53420309950569,115.65800797731028,131.28184093780115,92.64654403789952,99.70128085767223,177.46539630658026,170.47728044769642,178.23751388899717,28.569981027730872,158.19965804013538,145.61238572020036,178.24207612227343,24.28936895890931,27.67411701502795,115.41079902474661,179.79882707077738,32.275780718055756,83.6034417856729,92.83820304010366,18.088236548215562,143.60973138085976,5.634489012421095,79.6590544991474,88.07080328299891,169.20994856873037,144.05976786221132,93.45301695345962,6.140774246797411,7.760452982258291,22.734933488082554,107.14506606707786,19.958822633000064,9.26958813519298,27.503978219783818,18.465576715437177,139.75245467023117,109.9138598267139,59.925377438529814,144.88231236076112,135.28044353498,119.56126693436373,85.47183474938473,48.322823651219466,56.68225185221577,166.33143287913055,7.293349336761089,12.52027971637791,178.67305064192703,56.10852614314353,1.4539773299237326,52.65334637798924,57.07367599843588,142.79271269237952,94.31245700683608,45.08129920819513,80.54817774736458,159.43972550663125,
