,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
AOI4 Saccade Lengths,157.2549377851018,54.702949932550645,109.93034709846093,41.48875271372582,74.55531827148764,138.0880131672094,135.1609216999702,56.3839621812038,48.337824536658864,22.164930539205276,27.609223679969936,45.561029926929194,125.56210108299383,222.58004801506263,66.98301785863569,34.420773312134095,75.4141361239461,188.29974224297678,9.381054674649892,18.816940524128274,66.61823227525265,63.571163669452865,72.4532566073704,135.99163650379901,44.725016020491964,96.3650223890155,32.03475634619821,71.04930790259827,127.88491828496255,37.08445339889928,150.9741370107682,124.62395383546641,206.4021607773436,57.278835253435936,54.387091270663745,36.334303071869364,30.85265834707891,16.32863193500777,79.99583828474807,62.83384041554252,39.28519378967514,46.270382011945784,52.122280793871674,40.19899123252295,39.555712842912556,27.974575323820694,78.3118372058795,38.526135554883524,15.902907928979952,20.3205081273001,57.33791120459229,7.651023682707273,39.90445533249848,15.822319380817959,22.85796514856711,9.927251378088934,42.49107707544005,17.00199316558606,39.766581894670914,74.25304805906693,61.234579575113614,50.96992695292445,65.15678917507078,55.20800489139916,15.478747553471694,61.57881326881925,38.74555659418589,220.90913113058846,62.732688411806926,107.54503838031302,30.374026885982715,28.334681059103044,129.5153384580506,74.0570880430154,68.24750957248982,75.89993026176168,43.08605083126524,26.10509943623474,42.290626643125556,38.18160322865892,41.194508199878115,48.10645599463313,39.47620666364431,26.895229971157512,27.89357106579215,68.50373528690135,48.32978816233718,35.30704169924885,35.63461549190211,52.49689159348231,83.61202964794158,25.868658177569454,110.15706509392034,107.15649625489185,77.5199930152211,115.09338679279126,40.936467965376394,25.670197026959556,31.693732477913567,42.04379748920595,55.48694134747043,54.604111876372706,122.52862995137374,95.90901224218625
AOI4 Absolute Saccade Angles,-169.4687015873474,-42.308897172292696,5.177069409688433,148.71330460996433,-6.371808125790091,-169.47526384029467,9.640589037451617,117.42286481426503,-171.57195513207492,-118.1680077260363,-49.52103389297366,103.92308227925554,-158.75996391021593,-2.8108667108769287,54.401131058531774,-164.08453962548464,-120.16683980745928,167.83409546321522,-7.499750464951233,34.22191566704379,-30.426856051635557,109.34774444367467,-110.97948974807866,6.505437659949895,170.12582833313738,175.50354834251527,34.85541095663606,-24.163185805917646,-12.417468767219194,46.499614551938215,-5.529012646334942,-177.851031109199,175.70245051328328,152.10706267650113,-37.24673434552666,131.06613306444498,15.811350290539542,81.10504520578948,-146.4448430267183,3.3934417261762055,-132.72360442694344,87.38445352645293,-37.2440287467612,41.66700249636713,63.860028735080384,-125.6359601627673,-174.35513321093094,-114.87823563627278,-37.40194702132944,116.35259734442829,126.33281564007062,167.56717353103554,-43.51666363679873,-20.294019451963905,-137.60894477978394,-73.9099662291155,35.72434431957988,-119.59559235355354,67.04733971017392,-133.4193442280924,91.00480806965604,-158.48848988095375,-33.31888961458941,123.88609870772756,55.22598611599183,-10.098019327160518,29.606686500844567,-2.514332584051335,169.63315534734863,-143.12150675229023,146.23721670700908,112.63540564276437,-154.7355139866023,112.33405729303118,-73.83621596145038,28.28768643137375,10.39614067097767,12.491206437216762,43.69633754097958,-120.84253018555967,142.0025721088162,-69.2433689353346,23.22887176925246,21.00313511442184,-152.67711821187592,-144.1287121009972,148.02656970882884,136.00384992869485,139.11335236217084,-91.3776437400352,-13.608141730615516,66.59123034496204,173.04974326432412,18.044568938171988,-163.60340153705974,10.86070710272972,-3.1646057779820316,-69.62341765264391,178.54563592169256,159.27806483704882,-128.46892475904474,144.75453789257114,-15.276447380112302,138.27723189473093
AOI4 Relative Saccade Angles,52.840195584945285,132.51403341801887,36.46376479972411,24.914887264245582,16.89654428549542,0.8841471222537132,72.2177242231866,108.99481994633993,126.59605259396137,111.35302616693737,26.55588382777082,82.68304618947145,24.050902800660996,122.78800223059127,38.48567068401641,136.08230018197463,108.00093527067447,4.666154071833572,138.27833386800498,115.35122828132066,40.22539950468977,40.32723419175334,62.51507259197144,16.3796093268125,174.6222799906221,39.351862614120776,120.9814032374463,168.25428296130158,121.08291668084256,127.97137280172683,7.677981537135953,173.55348162248225,156.40461216321785,9.353797022027766,11.687132590028344,64.74521722609455,114.70630508475006,47.5498882325078,30.161715247105494,43.88295384688035,40.108057953396376,55.371517726785875,101.08896875687165,157.80697376128677,9.4959888978477,131.28082695183636,120.52310242534183,102.52371138505667,26.245455634242262,170.01978170435768,138.7656421090351,31.083837167834236,156.7773558151652,62.68507467217998,116.30102144933157,70.36568945130463,24.68006332686661,6.642932063727435,20.46668393826631,44.42415229774839,69.49329795060976,54.83039973363567,22.79501167768303,111.33988740826429,114.67599455684766,140.29529417199493,147.8789809151041,7.852512068600029,132.75466209963886,109.35872345929931,146.39818893575526,87.37091962936667,87.06957127963351,6.170273254481557,77.87609760717586,162.1084542396039,177.9049342337609,148.79486889623718,15.461132273460773,82.84510229437585,31.24594104415078,87.52775929541295,177.77426334516937,6.319746673702226,171.45159388912126,112.15528180982605,167.97728021986597,176.890497566524,50.49099610220603,102.23049799058033,99.80062792442244,73.54148708063794,24.994825673847878,1.647970475231738,5.535891360210529,165.97468711928823,113.54118812533811,68.16905357433649,160.73242891535625,107.74698959609357,93.22346265161586,19.96901472731658,26.446320725156774,
