0,1,2
1301.6549999883864,500.1897025424666,499.928727575853
2501.0699999984354,503.70614831504804,498.6700722299383
2576.8649999808986,512.5338080198783,491.653694807821
2649.104999989504,523.6947405792323,480.0181546477714
2689.814999990631,533.5656289447799,458.6892141732056
2732.7799999911804,576.9585223730388,414.28940333656124
2770.939999987604,637.2180200626832,361.5270542101672
2826.5749999845866,713.6861712563591,295.26363258363364
2876.560000004247,668.380366865732,305.37308027200936
2909.255000005942,701.6648735144455,274.43267151210085
2939.574999996694,645.505896359877,296.2531259921013
2993.27499998617,577.8212387143868,263.3058163015595
3043.294999981299,541.0556142150882,222.51260035907376
3072.904999979073,468.4244485754523,200.30936860134722
3106.709999992745,446.8271844189368,190.53295697738872
3159.914999996545,411.41098404766865,151.358112535955
3192.3099999839906,396.00303078709914,160.35036125914672
3223.150000005262,408.04046897805136,173.0877312358061
3255.6150000018533,400.58544572010004,182.28816154785588
3292.569999990519,397.67635085543986,194.9197832552154
3329.5949999883305,408.3946066180547,214.7541367181713
3363.119999994524,378.8818810496546,239.30413116911166
3396.4599999890197,406.4619399120604,223.9403497660381
3429.0800000017043,409.6672871675272,213.35505283375377
3476.639999978943,450.3678332148362,211.30650613294085
3508.9049999951385,467.760554124334,215.6474183874261
3559.949999995297,499.0183263785198,214.9587769074936
3589.139999996405,511.7459255159954,242.55427767604613
3620.919999986654,532.8401313140323,258.096603236075
3654.4749999884516,530.6302372837932,262.362773901703
3686.374999990221,558.3850101048436,252.89739096545838
3715.6599999871105,565.5220531069035,255.58033247814922
3749.3149999936577,565.2825913241278,251.55832140169818
3779.599999979837,536.345873328323,259.368923675869
3826.619999977993,621.9188083737117,233.38100182301406
3857.15500000515,681.1677668660111,270.6809032248898
3887.6349999918602,755.9103445108998,298.66496714469037
3917.109999980312,840.2136887971266,306.5522075420597
3949.2000000027474,880.4647599351882,315.7953040441282
3984.3349999864586,930.5135167074527,329.8523860995795
4014.824999991106,969.4965151864957,344.3124183419072
4046.8699999910314,1007.25886217164,351.6838563146129
4093.345000001136,1037.2057411151766,358.4314516561236
4122.624999989057,1024.696232335409,399.75986254518295
4153.904999984661,1006.1014012779805,417.13741994726126
4186.040000000503,979.5318925448464,428.2639214198288
4218.974999996135,987.3239415634556,438.46669985271
4249.689999996917,995.332542876238,418.1030915719479
4279.8949999851175,998.948144485466,399.5616303488766
4326.669999980368,991.6110746206044,391.77688384391723
4357.699999993201,989.7878685037059,382.3353820410906
4388.00999999512,994.0265044998806,368.54752434729414
4417.294999992009,929.7960631826447,344.19841332355577
4447.039999999106,884.6255529328599,342.26029222347535
4476.5149999875575,863.6673275224462,327.04258402373677
4505.464999994729,846.1937986297385,346.5476928735419
4534.959999989951,875.574877642899,330.58006139811926
4563.724999985425,876.833985470026,346.05243656665465
4609.964999981457,847.9804358017336,333.52002167580923
4639.859999995679,870.8730038081085,339.2454696485079
4670.285000000149,828.230301106913,348.379415688466
4700.294999987818,840.8385617207651,251.38405509109117
4730.149999988498,820.9813002267238,215.00370078750512
4776.814999990165,841.4575896529983,170.02368529874704
4808.495000004768,858.4978513618786,158.1436234828841
4839.479999995092,856.4242702478457,153.91900408231837
4867.440000001807,823.3505108400608,183.24841415260747
4897.114999999758,792.2114269892439,217.2691665788299
4943.325000000186,786.5528615344965,220.97417154748607
4972.554999985732,795.9153024205367,207.83194086657934
5002.574999991339,585.5648618642549,241.48017329560872
5033.289999992121,496.9676357940974,224.78100410807048
5061.549999983981,526.0543407718068,264.6172090212689
5093.609999981709,550.5749527460998,280.319002055667
5123.714999994263,589.0660735567121,317.7294949940812
5153.059999982361,595.5231469253478,347.49885400472124
5182.644999993499,638.8450118506087,316.33329344714315
5212.789999990491,677.017328864369,288.27795188362137
5260.0450000027195,716.4181391461035,258.39619808563214
5290.09500000393,749.0885482613962,216.30346094232473
5321.815000002971,754.4778627419724,161.74979043926749
5351.904999988619,723.9616005440295,131.81334649119086
5380.650000006426,654.3969970126528,136.1388601202489
5409.799999993993,604.1623586839509,169.04321520377565
5438.3450000023,547.799174164678,213.56318121060693
5468.42999997898,507.90358995763233,243.59788887524186
5502.229999983683,499.4881156639607,251.80326995561904
5529.80999997817,483.3648473840861,299.5783619509738
5559.104999992996,549.4332678288155,317.33576785553686
5589.039999991655,623.7888573259364,338.95784224793283
5619.509999989532,692.4790814709155,351.46400021055337
5650.159999990137,789.002136899571,350.31271118904954
5681.404999981169,848.9634553153123,373.6966735980461
5710.204999981215,895.0469329416031,371.34223720032315
5745.404999994207,892.9243725991773,367.32313906030754
5776.855000003707,896.4385406321404,371.31551454664185
5806.974999984959,938.6013018435048,353.05885264519475
5836.054999992484,932.9116355655088,351.04020389104375
5867.895000003045,967.1270410706311,319.5611672436833
5898.179999989225,956.2633490392617,288.7901904289432
5943.390000000363,1009.4787304301157,276.7423163139232
5971.64000000339,1022.2314218609348,296.013680415407
6001.49500000407,1061.5144086026546,261.39133243188496
6031.914999999572,1069.8895318344305,253.265449167678
6076.739999989513,1078.1401758794013,242.8064541751149
6105.234999995446,1096.2502980026184,224.8694876525089
6133.029999997234,1044.7263680419371,207.42145711772147
6163.174999994226,998.9542678046737,214.89087857472327
6210.144999990007,991.4746757503957,239.48282842094105
6237.9150000051595,996.2765505996992,256.594094730679
6268.509999994421,990.721307135016,237.21590715982933
6300.879999995232,988.5745625952966,228.87427124169832
6329.639999981737,980.265211720874,248.56071831116392
6360.2499999979045,981.6630748276738,239.8169872247208
6413.199999980861,970.2405366071318,244.9806470267587
6441.519999993034,963.3055790273788,194.06063083739738
6475.63000000082,957.7376064316684,188.26428804944115
6504.56000000122,945.0242729961078,197.33828243820903
6534.484999981942,952.7056872908738,179.23026296713195
6565.459999983432,932.8573090848334,195.04766327619473
6612.824999989243,905.6158842843091,219.24510918592682
6643.719999992754,893.5709145206384,197.56934374451413
6677.395000006072,900.8275054290898,175.68442897925001
6706.829999980982,887.1163375583445,162.63421589364827
6739.344999979949,871.0015732976111,178.3544332045806
6769.234999985201,878.084052553406,189.6037436406431
6804.689999989932,849.2761336718838,200.59638607425458
6835.059999983059,816.6411040174759,203.53232894810546
6869.734999985667,793.4276648933733,194.17850227391443
6897.874999995111,795.6174127928115,190.56573025493518
6929.839999997057,766.959251116206,178.13687611234866
6960.605000000214,758.1134024228294,179.46498342223305
6991.964999993797,753.0371965152274,175.6681310499751
7024.184999987483,752.6344631957987,182.88733391195768
7062.470000004396,735.3783020217426,191.90890811681953
7106.564999994589,749.6531470631694,179.2679755628387
7147.389999998268,774.8765524002351,151.96969169082286
7183.384999982081,831.475276075005,158.7608804667963
7227.3500000010245,903.1938207762473,140.2676299588866
7263.644999999087,914.5233480733631,153.72925870398578
7299.700000003213,933.6059016368575,164.50991684779513
7339.619999984279,917.4840028078045,188.38943379633872
7376.954999985173,929.4767337644156,194.90644052542442
7414.6999999939,922.2036148045779,196.19191796236984
7449.569999997038,891.2096834446135,198.4659048228467
7482.694999984233,831.204275427361,184.34341003490755
7517.56999999634,801.9053436448329,164.14934547298597
7551.565000001574,764.695251237556,176.51104350617246
7583.090000000084,753.5917329976027,190.46205117564196
7615.445000003092,746.5523588195069,197.39555921907532
7645.649999991292,775.6271346173545,213.30053802806276
7679.169999988517,769.59142022749,198.00873185576657
7714.485000004061,725.9322703220957,192.87463419855732
7746.039999998175,661.5363370052089,182.0547676410094
7793.455000006361,628.8235679388459,177.76911431592123
7826.2549999926705,565.3024554356126,182.63282787182146
7857.835000002524,558.5126443797125,169.93931013546452
7889.174999989336,625.2547277616723,208.42747005162306
7943.375000002561,667.2478867260404,227.81300002427844
7977.259999985108,583.2678663225695,341.7617926851518
8008.314999984577,528.1859545067222,440.5623863153826
8039.439999993192,609.7497460421928,576.4818469986824
8071.664999995846,615.5146307840624,697.906747730876
8101.785000006203,615.3002115404539,727.8136341483149
8132.134999992559,575.7835577579074,806.1656554280144
8165.500000002794,617.1674838090385,797.7067850376446
8196.215000003576,610.4182870449896,786.7824854718725
8228.799999982584,616.8638736746002,696.6507460543266
8261.750000005122,643.778915829032,585.4787630182786
8295.75499999919,613.8809915634803,459.93024024605074
8327.009999979055,603.2674702849503,408.92178201521057
8358.169999992242,585.7933832383634,334.15907446665426
8388.669999985723,525.9972758432021,260.1639294490184
8420.784999994794,496.68609499527435,201.03451040878036
8451.024999987567,562.2623649630945,209.70229072135393
8485.504999989644,670.2940459804887,232.91617584997715
8516.24999998603,754.9337317354987,228.132558752426
8549.074999988079,803.4048607354498,208.79565711732567
8581.5199999779,897.3944699648828,174.39060225698685
8613.524999993388,952.7187269211289,123.20742216488813
8645.824999985052,968.8202410086815,100.3797451629729
8679.245000006631,942.6469214216005,134.57969595816238
8710.27999999933,911.8337767943153,146.77098189904402
8746.069999993779,900.1276541650474,167.48500236780166
8777.154999988852,864.2943402203534,187.61009161760512
8813.919999985956,839.8692985588095,200.64159031570676
8844.534999981988,836.7148753872531,189.3691673270981
8879.289999982575,850.3312497409347,191.70036372171526
8910.325000004377,838.2421463766777,193.7264390016032
8942.879999987781,834.7095017714336,165.30877590479955
8972.580000001471,816.9806765860886,169.3091326566391
9004.974999988917,815.7825592592469,133.53791497163525
9036.395000002813,797.7912258028264,134.72574054749077
9069.10500000231,821.508626857399,145.3602546503219
9101.844999997411,823.3643868451878,163.33197304127768
9136.869999987539,832.5875034819123,207.91329838170108
9169.129999994766,833.1151589264391,216.36754803016274
9205.26499999687,852.7886400198379,249.084241288576
9234.869999985676,847.6590609490312,229.6199566682414
9266.299999988405,876.8795155045111,245.17511910726932
9296.275000000605,896.7183970863028,244.6755518321432
9328.84999999078,918.3387652916772,268.83512802198004
9360.365000000456,934.7066093575969,231.90469359158996
9396.099999983562,943.5104188765855,244.2862422562789
9427.53499999526,914.1175783298066,247.53825068856514
9457.154999981867,936.3141650080303,257.50785705044916
9488.179999985732,919.5595508132049,255.39372572590264
9522.345000004862,892.695133870661,246.03730102111678
9552.284999983385,917.8452294971773,273.55794903202997
9584.349999990081,919.9444836439449,276.1100728759545
9615.564999985509,936.034289456511,245.21872940409898
9648.32999999635,946.2373213468652,250.593194155923
9679.639999987558,964.5623745985783,216.21403260463757
9713.954999984708,987.6093051177606,229.3399511919529
9743.679999985034,991.4255506875014,216.1742789700322
9775.514999986626,988.579549922231,230.34461304424872
9810.345000005327,983.5771973064835,162.72553838389211
9843.64999999525,1005.209784290592,184.6671064413858
9885.959999985062,1004.4127878922898,155.3604983637957
9917.729999986477,1014.1110658902958,175.6272530745567
9950.094999978319,1012.2011929679862,158.86228341623672
9982.984999980545,988.85426265031,204.332889450191
10015.099999989616,988.7883543913407,189.31606034275026
10044.834999978775,1013.7152909345515,175.38660395901175
10080.14499998535,1043.9453265926586,151.13749873340024
10110.324999986915,1066.5018587660272,150.52069850321303
10145.864999998594,1045.4612213333896,129.25689023580023
10176.914999989094,1047.8434053971673,160.48545920290096
10220.214999979362,999.7456827014427,168.02952574506685
10260.305000003427,986.0048688408782,204.50485400237557
10290.17500000191,956.8341667186088,218.8246133857395
10319.599999987986,979.3794892638756,231.7425609156023
10351.744999992661,955.7488391371562,204.0528055728239
10383.094999997411,949.4018633771731,230.72106550816375
10415.589999989606,948.665662007472,205.25934461889335
10445.884999993723,991.692665584122,227.71884850273648
10476.664999994682,978.1253681645239,284.6395801787239
10506.815000000643,998.592146717697,292.7602355003126
10538.289999996778,1023.1233686639478,282.5858168006797
10571.314999979222,1047.6123898892283,283.10252455299
10605.219999997644,1080.0694212146527,255.91190285355327
10636.960000003455,1072.6598262373468,221.7895204309207
10671.614999999292,1010.0209827445101,237.8422950453557
10701.499999995576,965.1521520223903,192.46780788857123
10735.904999979539,900.7510221550913,222.5290249231329
10765.010000002803,827.5457945444903,186.6116877927562
10798.844999982975,766.9152662792059,174.5866843234327
10829.394999978831,675.008519101017,128.2273944763872
10858.580000000075,660.2346667554331,179.96814717375685
10893.739999999525,596.6461743432784,151.9156233049917
10927.024999982677,561.0180571452012,155.16993510487217
10962.360000004992,554.8587615121148,162.4189403050801
10993.675000005169,523.4206448212936,211.62020118614055
11023.610000003828,572.7872442917106,233.44993441169254
11057.864999980666,689.7451411946504,224.83398084704186
11088.480000005802,767.7420246762406,220.6616638182108
11118.894999992335,857.649614699987,211.36940146312244
11148.834999999963,932.2753929174888,210.69743273539572
11177.364999981364,994.4141700564289,215.21005730452208
11208.889999979874,1043.499170278002,295.6154672277608
11239.349999988917,1007.6784734415968,306.9958360678279
11270.664999989094,981.9007265036981,378.236102471902
11299.514999991516,974.543583397148,372.1515152641111
11332.3649999802,971.6934833506659,384.1518775556371
11362.364999979036,928.0991207666478,413.57111896224444
11391.910000005737,882.3598661537898,434.3391903335358
11423.099999985425,853.2758313554409,468.2169161600879
11455.155000003288,820.0802653252803,486.77042435022975
11485.579999978654,792.4543552356254,479.7453579296714
11515.77499997802,801.4028208199618,444.48017765117316
11546.349999989616,798.5300156736957,412.3776155338986
11575.500000006286,774.228096926797,374.9439269956234
11606.425000005402,754.6129963554729,342.8312897739304
11637.784999998985,738.1885540854912,332.4085389229581
11668.149999983143,698.9629189129419,362.63213562781056
11698.159999999916,704.2770689277197,360.18875204065773
11729.644999984885,664.4003298446468,342.41207196743943
11758.254999993369,621.320509789928,302.4417180242458
11789.564999984577,584.8570692954244,333.6378986882766
11822.184999997262,482.2095572269443,345.5774349303573
11856.704999983776,476.13866339952733,383.8956936833405
11890.354999981355,441.74112091685555,369.25562044507996
11920.35499998019,397.67903437958176,369.64496412468486
11956.000000005588,392.0411757286814,369.5262180214348
11993.755000003148,428.17344553352143,379.2047674577021
12026.335000002291,514.7812395727605,336.51833467870824
12058.334999979706,541.3759221318413,375.5890496376169
12090.66499999608,583.7317578949205,332.86134424401104
12120.655000006082,617.5162279808877,280.061641698348
12152.34000000055,658.4967654387901,233.8563674123183
12182.91499998304,659.3453100910635,229.40648904674012
12215.66499999608,653.0589566542797,258.4156698966642
12244.619999983115,640.1764009173836,286.340421738205
12279.25999998115,645.3167107842603,263.3910455516603
12310.410000005504,652.0416644859781,221.44296605701072
12345.71500000311,697.0490162063666,204.512419312478
12377.080000005662,728.5354935469225,184.59334907313067
12412.309999985155,751.2828345772986,175.83669962690922
12439.979999995558,807.1097457724118,191.09344426950688
12471.950000006473,843.8215194874076,197.10917218328825
12503.784999978961,813.367075890043,247.66455884198012
12535.795000003418,829.2191605059274,252.0839102975778
12566.655000002356,861.2886794016024,298.2424866055225
12598.304999992251,866.8456013267349,274.37107281553875
12627.074999996694,915.0282218853536,259.59000151502977
12664.380000001984,869.327045594048,272.46450053753387
12695.899999991525,832.0093262084836,292.94276910053094
12727.6299999794,814.9938296316113,316.8105185221447
12758.15499998862,797.2146302486561,356.0897363139883
12788.30499999458,768.9329592711148,382.5133717205265
12819.484999985434,745.1231460681785,403.5069597432348
12849.675000004936,758.7977072987665,415.99547287034454
12880.564999999478,748.6279849964637,414.3502004208757
12911.044999986188,737.7008356727337,418.54760428994547
12943.75000000582,775.4161842412965,379.05902876284387
12977.190000005066,815.042611355739,380.31438091119793
13012.979999999516,811.0463802196347,337.24296350025236
13043.819999991683,807.2462256522167,330.3414321678861
13079.249999980675,794.0971961369032,354.4510722278533
13110.430000000633,782.5626336464387,375.4033644780863
13144.284999987576,759.5908189396669,403.92504751309093
13174.899999983609,740.1902913248698,427.7987831613864
13206.500000000233,728.121153343744,457.50220014405323
13238.589999993565,739.5496439558202,484.5496297234463
13268.259999982547,722.8858564242873,495.39042656550885
13302.194999996573,727.0378151324502,458.9724159839675
13334.37500000582,819.7541370515222,413.85663037568276
13366.42999999458,814.0519358918918,379.74086924739856
13396.355000004405,835.315781405011,358.99200306841954
13429.709999996703,863.5400085605677,347.02182027761734
13460.624999977881,908.7031176058574,329.9355600021525
13496.224999980768,902.7807333406371,345.987304606618
13527.014999999665,892.1371188699136,355.7984442681777
13558.594999980414,873.4255708257581,372.1615745793139
13588.315000000875,835.4460532373588,361.6307192987742
13622.319999994943,799.6352204324212,350.9288869536628
13652.0399999863,747.3027730421513,339.9858159694564
13681.725000002189,696.6979009326176,327.93438253824837
13726.894999999786,665.0941161994878,307.7383721692449
13757.094999979017,639.2844449339252,287.02597449101796
13789.019999996526,613.9057263972561,287.580678682103
13819.399999978486,601.0184953959758,305.12149928193577
13853.514999995241,591.4870194153426,327.5029965509776
13882.199999992736,619.9853103999548,350.9447525776005
13916.064999997616,642.6721124979439,345.25960592863515
13945.940000005066,649.6688234802114,334.5650366406993
13981.425000005402,662.8966607077399,341.22527470281244
14010.609999997541,664.9643025004073,323.06934831127995
14045.889999979408,660.123280503062,313.0186195412739
14077.519999991637,674.7306417925448,310.4441116096932
14110.214999993332,672.1685410066375,337.65672193254767
14141.279999981634,690.3282941549211,336.78894368061003
14170.684999990044,705.4817175926484,315.726280996432
14202.084999997169,709.4001880537671,324.1245997095973
14231.599999999162,710.365878686043,327.3212922695456
14263.219999993453,691.5619578230513,297.3887508769485
14293.829999980517,701.5550920229912,297.33321281368836
14328.964999993332,711.551215104098,281.5671963094532
14360.419999982696,759.6032278635288,274.8786211350994
14396.409999986645,777.8415242987661,262.2364667149157
14427.00500000501,780.7082577811068,271.5084524616207
14458.084999991115,780.8381500631216,300.3096293128671
14493.6699999962,669.6438921012759,333.6612770113743
14526.970000006258,694.0409035220147,333.67714306268977
14556.335000001127,652.7796671734133,339.6106817389108
14586.064999981318,679.4484525552577,329.73063105836536
14614.529999991646,699.315499178252,345.90827001806014
