,0,1,2,3,4
AOI1 Saccade Lengths,224.00661445980953,169.05615086421082,101.24479368683706,106.23163123886236,39.92997612473795
AOI1 Absolute Saccade Angles,175.36714009917532,6.9879235537319335,-35.110167102432904,155.5805997486205,135.40582654888317
AOI1 Relative Saccade Angles,11.620783454556616,137.90190934383517,10.690766851053422,159.82522680026267,
