,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AOI3 Saccade Lengths,69.7026627714055,190.17202332215103,89.77401125663411,52.093715151556985,38.12628870635459,69.87372438103407,83.63918774147105,14.278052684048934,47.63153795570378,33.168326861330044,35.73343455057847,63.407136372937906,34.64458521623129,24.542532544244608
AOI3 Absolute Saccade Angles,77.85557367902054,-166.08390118853177,-174.48897462260345,-3.799687766251589,-176.32282968719855,90.33319507235582,-75.76150939181387,-176.79237019210177,46.991231218501845,0.506452019056838,-98.16372403080267,148.22965952135172,79.22447287210424,-46.58633092299799
AOI3 Relative Saccade Angles,63.9394748675523,171.59492656592832,9.310713143648167,7.476858079053051,86.65602475955437,13.905295535830307,78.96913919971212,43.7836014106036,133.515220800555,81.32982395014051,66.39338355215439,110.99481335075254,54.18919620489776,
