,0,1,2,3,4,5,6,7,8
AOI4 Saccade Lengths,19.81707091247804,224.90369047597747,77.73793215880254,33.16910300725666,49.51029203238149,28.906974212696447,70.98448969831354,43.23685565539703,23.596070186761295
AOI4 Absolute Saccade Angles,96.38915370833826,-179.77624066129033,-161.04347204896695,-8.926984435156879,-124.8410161367738,16.0623003582403,88.77865910166845,-34.81057724929953,-158.49861663677254
AOI4 Relative Saccade Angles,96.16539436962857,161.26723138767665,27.88351238618994,64.08596829838308,39.0966835049859,107.28364125657184,56.41076364903202,56.31196061252702,
