Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
15530.903492641006,35135.56666666269,18090.847058817744,17748.814999994636,12560.716129025624,17241.27419354262,20194.68421052161,15066.958392428838
