,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI3 Saccade Lengths,123.00706292775985,194.28266420659818,151.1824075513448,45.58128032349281,233.81243066234674,22.281314578887226,64.38443916769093,163.72444928652598,98.32482306643631,245.67458338631013,43.378066888111114,80.76992523553406,22.28279900791524,32.73196199762226,38.612137633563904,133.72856744030415,77.31477558531782,57.263824406503666,48.91163021128693
AOI3 Absolute Saccade Angles,-30.45806557062337,7.030857330940389,177.41249885454374,-146.7702930445556,175.21718546949464,13.840115548302808,13.616300778535512,-12.560639337295303,4.162308342621218,174.9211489221005,-160.2284700973912,15.682427895105132,-78.61603711064183,-75.74743185309259,89.84999178665643,-164.0282743908864,49.84770770702118,-121.34610986419626,36.6627387805889
AOI3 Relative Saccade Angles,142.51107709843626,9.61835847639666,144.18279189909933,141.98747851405025,18.62293007880819,179.7761852302327,153.8230598841692,163.27705232008347,9.241159420520692,155.14961901949175,4.089102007503652,85.70153499425305,177.13139474245077,14.402576360250976,73.87826617754284,33.875982097907574,8.806182428782565,21.991151355214846,
