Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
6409.485915479526,8784.339999985696,8873.074999973178,3426.6899999797342,0,1043.899999976158,6255.609090891751,6459.048598119589
