,0,1,2,3,4,5,6
AOI2 Saccade Lengths,76.93529490342486,63.41396979950483,30.782068057146958,86.7347260713912,46.234813890400446,33.29728838267229,36.41505288214519
AOI2 Absolute Saccade Angles,-14.783566999869176,159.32629615334346,114.11811088686633,-137.8082254934309,89.83240741258406,-106.20343499044364,-117.86575593835111
AOI2 Relative Saccade Angles,5.890136846787354,134.79181473352287,71.92633638029722,47.64063290601494,16.035842403027694,168.33767905209254,
