,Mean,Standard Deviation
NOT_AOI Saccade Length,54.65992011976904,37.094762905878206
NOT_AOI Absolute Saccade Angles,5.613088456106236,100.26448894050591
NOT_AOI Relative Saccade Angles,105.95753688279126,53.373303453563636
