,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
AOI2 Saccade Lengths,44.66000298591502,27.744203060930055,65.03067258685876,61.099649381524856,34.434554572910365,163.6557568378996,40.49506214121748,64.91570525952993,64.38907445259171,35.454284004536014,136.2544524629204,64.52417650191859,42.95244722805946,118.0296961139774,46.84494323849784,34.89446891501035,22.28432963626633,12.328668156724936,26.750343839645026,29.76343209288961,26.408488993114048,20.11046141584336,44.37286261078559,49.34243953091655,29.857361623676784,31.0470191129862,22.537570317032294,104.88768938917482,10.231954556588708,53.50020780089325,30.754014302693257,13.904960260757216,149.751262469439,22.377967514239305,48.13048165899499,30.9302634939667,25.629576947115197,44.8402185187844,23.752527365780395,127.93213520419644,43.29634326194056,32.85010774746547,3.381583699671443,45.315338600905925
AOI2 Absolute Saccade Angles,40.075870014381344,46.658615999298476,164.82881467985507,-117.55255308319218,59.40517002007391,-7.452767462974663,-121.61031136791463,7.1215179764512655,26.21696286659013,81.6708370075711,-152.98189513807495,158.89710492342462,-46.84194035931967,139.47697116482274,-177.98646813785103,-32.115727527682004,-111.96495167779516,-161.70492084422145,-73.00469919458375,15.47899609551893,0.5224868909247166,6.302296127798194,40.46603888526568,-53.44351122148564,63.9275924334908,119.56409917076505,119.10285439163313,-145.50848473949668,-99.26610223513191,114.10786995783324,25.674724081402328,-90.38885923809121,174.5596328108501,19.802801785295664,-81.75416474526206,-14.022186916155272,-93.96614290828724,32.041383783533924,-102.21559219706243,143.91097922672495,-10.46875394962427,1.4261693971524698,154.5280014380213,-163.96444032140766
AOI2 Relative Saccade Angles,173.41725401508288,61.82980131944338,102.38136776304724,3.0422768967339393,113.14206251695143,65.84245609506004,51.26817065563411,160.90455510986112,124.54612585901903,54.652732145646034,131.87900006149957,25.739045282744296,6.318911524142399,137.46343930267375,34.12925938983098,100.15077584988686,130.26003083357372,91.2997783503623,91.51630470989733,165.04349079540577,174.2201907631265,145.8362572425325,86.09044989324867,62.62889634502356,124.36349326272577,179.5387552208681,84.6113391311298,133.75761749563526,33.373972192965134,91.56685412356909,63.936416680506476,84.94849204894129,25.24316897444557,78.44303346944228,112.26802217089322,100.05604400786805,53.99247330817885,45.74302401940365,66.12657142378734,25.620266823650812,168.10507665322328,26.89816795913114,138.492441759429,
