,0,1,2,3,4
AOI1 Saccade Lengths,102.73353474369117,39.3507632567289,175.0216222073467,59.558746567584535,156.19040555623943
AOI1 Absolute Saccade Angles,-162.43684804995385,-51.4808169530284,158.54630629244818,-131.0120719882279,16.10570738384694
AOI1 Relative Saccade Angles,69.04396890307457,30.027123245476584,109.55837828067605,32.88222062792516,
