Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
12748.52213884809,4604.966666678588,6736.835555568006,7883.025000009686,15755.568085118812,19931.28048781578,19242.130000010133,12675.575568193062
