,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI3 Saccade Lengths,60.825171615417744,108.15233207126774,109.66087036368981,102.661040866466,30.761003896795483,89.49807200108036,68.67203032271209,37.6667266847581,74.71291578277413,28.059846644917318,9.23191720002625,25.66050013666239,20.878988345201147,56.09198852168481,31.547932001025437
AOI3 Absolute Saccade Angles,-54.07212134151698,27.850520106481017,-153.76478990546423,37.470671214539905,-10.772143798448715,-143.5565087029341,156.4095886047564,81.90517538432302,-5.873814959456384,-128.17999848473426,98.42911408758184,64.77163803954558,-122.77220557041333,-34.268785946644925,63.496291590935684
AOI3 Relative Saccade Angles,98.077358552002,1.6153100119452468,11.235461120004135,131.75718498701136,47.21563509551461,119.9660973076905,105.49558677956662,92.2210096562206,57.693816474722134,46.609112572316086,146.34252395196376,7.543843609958909,91.4965803762316,82.23492246241938,
